reading_id,meter_id,reading_timestamp,energy_kwh,voltage,current,power_factor,reading_type,source_system
R0000000678,8,2026-01-01 03:15:00,0.2811,226.24,5.26,0.947,estimated,legacy_import
R0000000679,8,2026-01-01 03:30:00,0.283,227.84,5.04,0.936,actual,meter_gateway
R0000000680,8,2026-01-01 03:45:00,0.2861,234.1,4.84,0.881,actual,meter_gateway
R0000000681,8,2026-01-01 04:00:00,0.2747,230.72,4.64,0.968,estimated,legacy_import
R0000000682,8,2026-01-01 04:30:00,0.2684,234.84,5.31,0.937,actual,meter_gateway
R0000000683,8,2026-01-01 04:45:00,0.2787,228.85,5.0,0.959,actual,meter_gateway
R0000000684,8,2026-01-01 05:00:00,0.3085,234.31,5.28,0.997,actual,meter_gateway
R0000000685,8,2026-01-01 05:15:00,0.2803,226.48,5.56,0.989,actual,meter_gateway
R0000000686,8,2026-01-01 05:30:00,0.251,235.41,4.46,0.942,actual,meter_gateway
R0000000687,8,2026-01-01 05:45:00,0.2833,224.95,5.15,0.973,actual,meter_gateway
R0000000688,8,2026-01-01 06:00:00,0.5935,225.76,10.44,0.963,actual,meter_gateway
R0000000689,8,2026-01-01 06:15:00,0.6058,224.03,12.05,0.933,actual,meter_gateway
R0000000690,8,2026-01-01 06:30:00,0.6078,229.56,11.63,0.909,actual,meter_gateway
R0000000691,8,2026-01-01 06:45:00,0.582,225.16,10.63,0.968,actual,meter_gateway
R0000000692,8,2026-01-01 07:00:00,0.5819,225.79,10.51,0.909,actual,meter_gateway
R0000000693,8,2026-01-01 07:15:00,0.5648,231.63,11.07,0.915,actual,meter_gateway
R0000000694,8,2026-01-01 07:30:00,0.6025,238.15,10.24,0.959,actual,meter_gateway
R0000000695,8,2026-01-01 07:45:00,0.5218,227.05,9.65,0.933,actual,meter_gateway
R0000000696,8,2026-01-01 08:00:00,1.3793,225.02,27.62,0.934,actual,meter_gateway
R0000000697,8,2026-01-01 08:15:00,1.1062,229.2,21.26,0.917,actual,meter_gateway
R0000000698,8,2026-01-01 08:30:00,1.2515,230.66,21.59,0.983,actual,meter_gateway
R0000000699,8,2026-01-01 08:45:00,1.2209,229.68,20.89,0.915,actual,meter_gateway
R0000000700,8,2026-01-01 09:00:00,1.2535,234.2,22.25,0.999,actual,meter_gateway
R0000000701,8,2026-01-01 09:15:00,1.4096,236.48,25.49,0.969,actual,meter_gateway
R0000000702,8,2026-01-01 09:30:00,1.2065,232.17,22.42,0.918,actual,meter_gateway
R0000000703,8,2026-01-01 09:45:00,1.2181,231.59,21.71,0.984,estimated,legacy_import
R0000000704,8,2026-01-01 10:00:00,1.4778,233.8,28.62,0.946,actual,meter_gateway
R0000000705,8,2026-01-01 10:15:00,1.3833,223.47,26.57,0.957,actual,meter_gateway
R0000000706,8,2026-01-01 10:30:00,1.3997,228.04,24.88,0.927,actual,meter_gateway
R0000000707,8,2026-01-01 10:45:00,1.1297,75.0,19.83,0.92,actual,meter_gateway
R0000000708,8,2026-01-01 11:00:00,1.2125,230.12,23.12,0.961,actual,meter_gateway
R0000000709,8,2026-01-01 11:15:00,1.2475,231.65,22.97,0.896,actual,meter_gateway
R0000000710,8,2026-01-01 11:30:00,1.1645,232.47,20.69,0.892,actual,meter_gateway
R0000000711,8,2026-01-01 11:45:00,1.0957,227.88,20.32,0.928,actual,meter_gateway
R0000000712,8,2026-01-01 12:00:00,1.3866,231.71,26.26,0.916,actual,meter_gateway
R0000000713,8,2026-01-01 12:15:00,1.1804,232.69,23.17,0.941,actual,meter_gateway
R0000000714,8,2026-01-01 12:30:00,1.214,231.77,24.3,0.935,actual,meter_gateway
R0000000715,8,2026-01-01 12:45:00,1.1944,225.75,21.21,0.957,actual,meter_gateway
R0000000716,8,2026-01-01 13:00:00,1.2526,234.03,26.92,0.875,actual,meter_gateway
R0000000717,8,2026-01-01 13:15:00,1.2967,232.54,24.7,0.948,actual,meter_gateway
R0000000718,8,2026-01-01 13:30:00,1.2918,236.88,20.52,0.967,actual,meter_gateway
R0000000719,8,2026-01-01 13:45:00,1.3884,230.09,23.98,0.972,actual,meter_gateway
R0000000720,8,2026-01-01 14:00:00,1.3966,231.54,22.23,0.968,actual,meter_gateway
R0000000721,8,2026-01-01 14:15:00,1.2622,233.36,23.34,0.929,actual,meter_gateway
R0000000722,8,2026-01-01 14:30:00,1.2985,228.83,25.29,0.913,actual,meter_gateway
R0000000723,8,2026-01-01 14:45:00,1.2266,233.07,21.7,0.966,actual,meter_gateway
R0000000724,8,2026-01-01 15:00:00,1.3231,229.85,23.21,0.909,actual,meter_gateway
R0000000725,8,2026-01-01 15:15:00,1.2728,234.34,24.07,0.901,actual,meter_gateway
R0000000726,8,2026-01-01 15:30:00,1.3629,225.35,26.58,0.957,actual,meter_gateway
R0000000727,8,2026-01-01 15:45:00,1.2815,231.21,23.81,0.957,actual,meter_gateway
R0000000728,8,2026-01-01 16:00:00,1.3557,230.65,26.11,0.895,actual,meter_gateway
R0000000729,8,2026-01-01 16:15:00,1.2043,225.07,22.52,0.958,actual,meter_gateway
R0000000730,8,2026-01-01 16:30:00,1.2344,231.81,22.03,0.928,estimated,legacy_import
R0000000731,8,2026-01-01 16:45:00,1.2419,230.52,22.58,0.934,actual,meter_gateway
R0000000732,8,2026-01-01 17:00:00,1.1635,228.05,20.84,1.0,actual,meter_gateway
R0000000733,8,2026-01-01 17:15:00,1.1497,233.18,20.66,0.934,actual,meter_gateway
R0000000734,8,2026-01-01 17:30:00,1.3365,231.52,25.68,0.927,actual,meter_gateway
R0000000735,8,2026-01-01 17:45:00,1.4187,232.98,26.06,0.946,actual,meter_gateway
R0000000736,8,2026-01-01 18:00:00,0.5957,230.77,11.32,0.928,actual,meter_gateway
R0000000737,8,2026-01-01 18:15:00,0.6318,230.59,13.28,0.899,actual,meter_gateway
R0000000738,8,2026-01-01 18:30:00,0.5836,228.29,11.09,0.986,actual,meter_gateway
R0000000739,8,2026-01-01 18:45:00,0.6297,230.26,11.91,0.934,actual,meter_gateway
R0000000740,8,2026-01-01 19:00:00,0.6098,232.11,11.81,0.921,actual,meter_gateway
R0000000741,8,2026-01-01 19:15:00,0.5746,226.25,9.96,0.97,actual,meter_gateway
R0000000742,8,2026-01-01 19:30:00,0.5726,229.34,11.44,0.91,actual,meter_gateway
R0000000743,8,2026-01-01 19:45:00,0.6258,230.26,11.28,0.924,estimated,legacy_import
R0000000744,8,2026-01-01 20:00:00,0.2645,230.14,4.66,0.931,actual,meter_gateway
R0000000745,8,2026-01-01 20:15:00,0.2587,224.82,5.06,0.893,actual,meter_gateway
R0000000746,8,2026-01-01 20:30:00,0.2946,229.77,5.31,0.957,actual,meter_gateway
R0000000747,8,2026-01-01 20:45:00,0.2517,231.89,4.98,0.912,actual,meter_gateway
R0000000748,8,2026-01-01 21:00:00,0.2549,227.63,4.98,0.951,actual,meter_gateway
R0000000749,8,2026-01-01 21:15:00,0.3212,228.99,5.49,0.973,actual,meter_gateway
R0000000750,8,2026-01-01 21:30:00,0.2549,231.63,4.99,0.901,actual,meter_gateway
R0000000751,8,2026-01-01 21:45:00,0.2583,228.34,4.94,0.911,estimated,legacy_import
R0000000752,8,2026-01-01 22:00:00,0.3175,227.48,5.39,0.982,actual,meter_gateway
R0000000753,8,2026-01-01 22:15:00,0.3053,228.53,5.7,0.957,actual,meter_gateway
R0000000754,8,2026-01-01 22:30:00,0.2665,232.16,4.72,0.996,actual,meter_gateway
R0000000755,8,2026-01-01 22:45:00,0.2473,231.61,4.56,0.909,estimated,legacy_import
R0000000756,8,2026-01-01 23:00:00,0.2634,234.03,4.83,0.912,actual,meter_gateway
R0000000757,8,2026-01-01 23:30:00,0.2922,228.61,5.03,0.986,actual,meter_gateway
R0000000758,8,2026-01-01 23:45:00,0.2609,229.32,4.58,0.952,actual,meter_gateway
R0000000759,9,2026-01-01 00:00:00,0.3057,230.17,5.69,0.942,actual,meter_gateway
R0000000760,9,2026-01-01 00:15:00,0.3105,229.84,5.93,0.927,actual,meter_gateway
R0000000761,9,2026-01-01 00:30:00,0.3205,227.44,5.79,0.932,actual,meter_gateway
R0000000762,9,2026-01-01 00:45:00,0.3217,228.31,5.63,0.94,actual,meter_gateway
R0000000763,9,2026-01-01 01:00:00,0.3045,221.04,6.53,0.906,actual,meter_gateway
R0000000764,9,2026-01-01 01:15:00,0.3675,232.36,6.47,0.926,actual,meter_gateway
R0000000765,9,2026-01-01 01:30:00,0.4093,228.72,7.11,0.999,estimated,legacy_import
R0000000766,9,2026-01-01 01:45:00,0.2763,228.3,5.0,0.909,actual,meter_gateway
R0000000767,9,2026-01-01 02:00:00,0.317,231.95,6.58,0.884,actual,meter_gateway
R0000000768,9,2026-01-01 02:15:00,0.3385,234.8,5.5,0.937,actual,meter_gateway
R0000000769,9,2026-01-01 02:30:00,0.2759,230.52,4.81,0.929,actual,meter_gateway
R0000000770,9,2026-01-01 02:45:00,0.2996,228.38,5.36,0.977,actual,meter_gateway
R0000000771,9,2026-01-01 03:00:00,0.3325,234.72,6.11,0.959,actual,meter_gateway
R0000000772,9,2026-01-01 03:15:00,0.2819,229.28,5.07,0.918,actual,meter_gateway
R0000000773,9,2026-01-01 03:30:00,0.3053,229.76,5.82,0.916,actual,meter_gateway
R0000000774,9,2026-01-01 03:45:00,0.3089,232.44,5.22,0.946,estimated,legacy_import
R0000000775,9,2026-01-01 04:00:00,0.3109,227.39,5.36,0.951,actual,meter_gateway
R0000000776,9,2026-01-01 04:15:00,0.3366,233.18,6.3,0.917,actual,meter_gateway
R0000000777,9,2026-01-01 04:30:00,0.259,226.81,4.51,1.0,actual,meter_gateway
R0000000778,9,2026-01-01 04:45:00,0.2103,230.84,3.61,0.964,actual,meter_gateway
R0000000779,9,2026-01-01 05:00:00,0.3377,225.37,6.18,0.933,actual,meter_gateway
R0000000780,9,2026-01-01 05:15:00,0.4385,229.48,8.07,0.956,actual,meter_gateway
R0000000781,9,2026-01-01 05:30:00,0.4528,228.84,8.91,0.935,actual,meter_gateway
R0000000782,9,2026-01-01 05:45:00,0.5016,232.63,8.44,0.911,estimated,legacy_import
R0000000783,9,2026-01-01 06:00:00,0.4507,234.11,8.25,0.914,estimated,legacy_import
R0000000784,9,2026-01-01 06:15:00,0.4885,233.81,9.38,0.946,estimated,legacy_import
R0000000785,9,2026-01-01 06:45:00,0.4293,232.67,8.13,0.893,actual,meter_gateway
R0000000786,9,2026-01-01 07:00:00,0.4608,227.75,8.78,0.938,actual,meter_gateway
R0000000787,9,2026-01-01 07:15:00,0.4475,230.42,7.99,0.953,actual,meter_gateway
R0000000788,9,2026-01-01 07:30:00,0.5419,230.68,9.56,0.951,actual,meter_gateway
R0000000789,9,2026-01-01 07:45:00,0.5327,226.42,8.77,0.945,actual,meter_gateway
R0000000790,9,2026-01-01 08:00:00,0.4876,230.41,9.77,0.85,actual,meter_gateway
R0000000791,9,2026-01-01 08:15:00,0.5522,229.26,9.62,0.935,actual,meter_gateway
R0000000792,9,2026-01-01 08:30:00,0.3852,226.2,6.82,0.985,estimated,legacy_import
R0000000793,9,2026-01-01 08:45:00,0.3886,233.28,7.41,0.875,estimated,legacy_import
R0000000794,9,2026-01-01 09:00:00,0.4393,227.46,8.38,0.885,actual,meter_gateway
R0000000795,9,2026-01-01 09:15:00,0.4773,225.75,8.98,0.949,actual,meter_gateway
R0000000796,9,2026-01-01 09:30:00,0.4681,229.4,7.92,0.953,actual,meter_gateway
R0000000797,9,2026-01-01 09:45:00,0.4496,231.66,9.03,0.924,actual,meter_gateway
R0000000798,9,2026-01-01 10:00:00,0.458,236.02,8.07,0.93,actual,meter_gateway
R0000000799,9,2026-01-01 10:15:00,0.4491,231.59,7.88,1.0,estimated,legacy_import
R0000000800,9,2026-01-01 10:30:00,0.3775,228.61,6.91,0.928,actual,meter_gateway
R0000000801,9,2026-01-01 10:45:00,0.4428,229.21,8.22,0.963,estimated,legacy_import
R0000000802,9,2026-01-01 11:00:00,0.4344,232.35,7.83,0.963,actual,meter_gateway
R0000000803,9,2026-01-01 11:15:00,0.403,231.37,7.09,0.952,actual,meter_gateway
R0000000804,9,2026-01-01 11:30:00,0.4022,224.9,7.88,0.92,actual,meter_gateway
R0000000805,9,2026-01-01 11:45:00,0.2941,232.24,5.61,0.923,actual,meter_gateway
R0000000806,9,2026-01-01 12:00:00,0.4223,229.92,7.49,0.98,actual,meter_gateway
R0000000807,9,2026-01-01 12:15:00,0.4617,223.75,8.28,0.973,actual,meter_gateway
R0000000808,9,2026-01-01 12:30:00,0.3667,236.92,7.18,0.911,actual,meter_gateway
R0000000809,9,2026-01-01 12:45:00,0.4252,225.45,7.59,0.94,actual,meter_gateway
R0000000810,9,2026-01-01 13:00:00,0.4405,224.81,8.12,0.966,actual,meter_gateway
R0000000811,9,2026-01-01 13:15:00,0.4189,225.92,7.44,0.995,actual,meter_gateway
R0000000812,9,2026-01-01 13:30:00,0.488,228.16,9.25,0.894,actual,meter_gateway
R0000000813,9,2026-01-01 13:45:00,0.4144,234.81,7.24,0.962,actual,meter_gateway
R0000000814,9,2026-01-01 14:00:00,0.3848,230.02,6.46,0.949,actual,meter_gateway
R0000000815,9,2026-01-01 14:15:00,0.4802,223.54,9.03,0.929,actual,meter_gateway
R0000000816,9,2026-01-01 14:30:00,0.5196,232.32,9.76,0.928,actual,meter_gateway
R0000000817,9,2026-01-01 14:45:00,0.3592,227.12,7.04,0.954,actual,meter_gateway
R0000000818,9,2026-01-01 15:00:00,0.4203,223.41,8.18,0.85,actual,meter_gateway
R0000000819,9,2026-01-01 15:15:00,0.46,228.08,8.71,0.907,actual,meter_gateway
R0000000820,9,2026-01-01 15:30:00,0.387,233.16,6.89,0.921,actual,meter_gateway
R0000000821,9,2026-01-01 15:45:00,0.4207,227.57,8.46,0.968,actual,meter_gateway
R0000000822,9,2026-01-01 16:00:00,0.4807,227.88,8.39,0.941,estimated,legacy_import
R0000000823,9,2026-01-01 16:15:00,0.4068,227.38,7.89,0.931,actual,meter_gateway
R0000000824,9,2026-01-01 16:30:00,0.3892,224.68,7.5,0.947,actual,meter_gateway
R0000000825,9,2026-01-01 16:45:00,0.4402,228.35,8.83,0.906,estimated,legacy_import
R0000000826,9,2026-01-01 17:00:00,0.5632,234.13,10.74,0.925,actual,meter_gateway
R0000000827,9,2026-01-01 17:15:00,0.431,228.94,7.82,0.943,actual,meter_gateway
R0000000828,9,2026-01-01 17:30:00,0.5664,226.83,11.38,0.923,actual,meter_gateway
R0000000829,9,2026-01-01 17:45:00,0.5548,225.95,10.59,0.979,actual,meter_gateway
R0000000830,9,2026-01-01 18:00:00,0.5122,230.6,8.33,0.956,actual,meter_gateway
R0000000831,9,2026-01-01 18:15:00,0.5916,235.21,9.92,0.959,actual,meter_gateway
R0000000832,9,2026-01-01 18:30:00,0.5381,226.61,9.17,0.985,actual,meter_gateway
R0000000833,9,2026-01-01 18:45:00,0.6056,231.97,11.65,0.922,estimated,legacy_import
R0000000834,9,2026-01-01 19:00:00,0.4275,229.21,7.97,0.966,actual,meter_gateway
R0000000835,9,2026-01-01 19:15:00,0.5573,230.65,10.99,0.879,actual,meter_gateway
R0000000836,9,2026-01-01 19:30:00,0.6458,230.78,10.94,0.924,actual,meter_gateway
R0000000837,9,2026-01-01 19:45:00,0.5653,231.68,9.92,0.983,estimated,legacy_import
R0000000838,9,2026-01-01 20:00:00,0.6254,229.79,10.84,0.977,actual,meter_gateway
R0000000839,9,2026-01-01 20:15:00,0.6008,226.12,10.05,1.0,actual,meter_gateway
R0000000840,9,2026-01-01 20:30:00,0.627,229.34,11.57,0.934,actual,meter_gateway
R0000000841,9,2026-01-01 20:45:00,0.5915,232.09,10.77,0.93,actual,meter_gateway
R0000000842,9,2026-01-01 21:00:00,0.5958,228.58,10.05,0.975,actual,meter_gateway
R0000000843,9,2026-01-01 21:15:00,0.6529,226.86,11.2,0.983,estimated,legacy_import
R0000000844,9,2026-01-01 21:30:00,0.5968,225.18,12.3,0.899,actual,meter_gateway
R0000000845,9,2026-01-01 21:45:00,0.6158,231.32,10.64,0.954,actual,meter_gateway
R0000000846,9,2026-01-01 22:00:00,0.2912,220.37,5.22,0.959,actual,meter_gateway
R0000000847,9,2026-01-01 22:15:00,0.3156,233.49,6.18,0.945,actual,meter_gateway
R0000000848,9,2026-01-01 22:30:00,0.3404,229.33,5.96,0.975,actual,meter_gateway
R0000000849,9,2026-01-01 22:45:00,0.3257,231.93,5.41,0.976,actual,meter_gateway
R0000000850,9,2026-01-01 23:00:00,0.3254,229.21,5.32,0.94,actual,meter_gateway
R0000000851,9,2026-01-01 23:15:00,0.3497,233.48,6.38,0.957,actual,meter_gateway
R0000000852,9,2026-01-01 23:30:00,0.3388,234.36,5.29,1.0,actual,meter_gateway
R0000000853,9,2026-01-01 23:45:00,0.3215,230.05,6.3,0.933,actual,meter_gateway
R0000000854,10,2026-01-01 00:00:00,0.0909,228.74,1.76,0.903,actual,meter_gateway
R0000000855,10,2026-01-01 00:15:00,0.1059,229.79,1.88,0.972,actual,meter_gateway
R0000000856,10,2026-01-01 00:30:00,0.0989,232.49,1.88,0.928,manual_estimate,manual_correction
R0000000857,10,2026-01-01 00:45:00,0.0944,232.98,1.85,0.942,actual,meter_gateway
R0000000858,10,2026-01-01 01:00:00,0.0941,225.15,1.92,0.899,actual,meter_gateway
R0000000859,10,2026-01-01 01:15:00,0.0959,227.91,1.64,0.99,actual,meter_gateway
R0000000860,10,2026-01-01 01:30:00,0.0973,237.14,1.85,0.924,estimated,legacy_import
R0000000861,10,2026-01-01 01:45:00,0.0931,232.59,1.55,0.957,actual,meter_gateway
R0000000862,10,2026-01-01 02:00:00,0.1037,229.08,1.77,0.935,actual,meter_gateway
R0000000863,10,2026-01-01 02:15:00,0.0937,230.41,1.89,0.958,actual,meter_gateway
R0000000864,10,2026-01-01 02:30:00,0.0924,224.14,1.63,0.929,actual,meter_gateway
R0000000865,10,2026-01-01 02:45:00,0.0835,236.08,1.41,0.924,actual,meter_gateway
R0000000866,10,2026-01-01 03:00:00,0.1076,227.43,2.08,0.924,actual,meter_gateway
R0000000867,10,2026-01-01 03:15:00,0.0983,231.85,1.78,0.962,actual,meter_gateway
R0000000868,10,2026-01-01 03:30:00,0.1037,230.15,2.07,0.928,actual,meter_gateway
R0000000869,10,2026-01-01 03:45:00,0.0988,231.11,1.69,0.928,actual,meter_gateway
R0000000870,10,2026-01-01 04:00:00,0.1044,229.31,1.92,0.874,actual,meter_gateway
R0000000871,10,2026-01-01 04:15:00,0.1103,226.73,2.15,0.935,actual,meter_gateway
R0000000872,10,2026-01-01 04:30:00,0.0996,231.61,1.91,0.932,actual,meter_gateway
R0000000873,10,2026-01-01 04:45:00,0.1127,227.86,2.1,0.963,estimated,legacy_import
R0000000874,10,2026-01-01 05:00:00,0.0991,227.01,1.85,0.951,actual,meter_gateway
R0000000875,10,2026-01-01 05:15:00,0.0983,228.71,1.76,0.944,actual,meter_gateway
R0000000876,10,2026-01-01 05:30:00,0.0878,227.95,1.84,0.925,estimated,legacy_import
R0000000877,10,2026-01-01 05:45:00,0.101,231.17,1.9,0.977,actual,meter_gateway
R0000000878,10,2026-01-01 06:00:00,0.0842,230.35,1.58,0.916,actual,meter_gateway
R0000000879,10,2026-01-01 06:15:00,0.0856,230.52,1.57,0.903,actual,meter_gateway
R0000000880,10,2026-01-01 06:30:00,0.1081,235.46,2.15,0.917,actual,meter_gateway
R0000000881,10,2026-01-01 06:45:00,0.0951,226.74,1.83,0.958,actual,meter_gateway
R0000000882,10,2026-01-01 07:00:00,0.1,231.84,1.87,0.949,actual,meter_gateway
R0000000883,10,2026-01-01 07:15:00,0.0861,229.54,1.69,0.898,estimated,legacy_import
R0000000884,10,2026-01-01 07:30:00,0.1,232.65,1.91,0.878,actual,meter_gateway
R0000000885,10,2026-01-01 07:45:00,0.0913,233.85,1.64,0.97,estimated,legacy_import
R0000000886,10,2026-01-01 08:00:00,0.6893,228.9,12.36,0.943,actual,meter_gateway
R0000000887,10,2026-01-01 08:15:00,0.7329,228.57,14.97,0.911,estimated,legacy_import
R0000000888,10,2026-01-01 08:30:00,0.6265,231.49,12.31,0.907,actual,meter_gateway
R0000000889,10,2026-01-01 08:45:00,0.6974,225.16,14.5,0.946,actual,meter_gateway
R0000000890,10,2026-01-01 09:00:00,0.7346,232.16,12.19,1.0,actual,meter_gateway
R0000000891,10,2026-01-01 09:15:00,0.5969,229.31,11.67,0.938,actual,meter_gateway
R0000000892,10,2026-01-01 09:30:00,0.6388,234.25,11.28,1.0,estimated,legacy_import
R0000000893,10,2026-01-01 09:45:00,0.6263,229.25,11.82,0.924,actual,meter_gateway
R0000000894,10,2026-01-01 10:00:00,0.6516,225.77,11.75,0.98,estimated,legacy_import
R0000000895,10,2026-01-01 10:15:00,0.7142,221.51,14.01,0.915,actual,meter_gateway
R0000000896,10,2026-01-01 10:30:00,0.6161,232.55,11.75,0.926,actual,meter_gateway
R0000000897,10,2026-01-01 10:45:00,0.6999,230.88,12.2,0.968,actual,meter_gateway
R0000000898,10,2026-01-01 11:00:00,0.5796,234.38,10.53,0.98,actual,meter_gateway
R0000000899,10,2026-01-01 11:15:00,0.6489,225.47,13.04,0.911,actual,meter_gateway
R0000000900,10,2026-01-01 11:30:00,0.6957,231.59,12.54,0.985,actual,meter_gateway
R0000000901,10,2026-01-01 11:45:00,0.7117,225.5,13.46,0.936,actual,meter_gateway
R0000000902,10,2026-01-01 12:00:00,0.6935,231.37,12.36,0.935,actual,meter_gateway
R0000000903,10,2026-01-01 12:15:00,0.6062,229.32,11.93,0.888,actual,meter_gateway
R0000000904,10,2026-01-01 12:30:00,0.7437,225.95,15.19,0.961,estimated,legacy_import
R0000000905,10,2026-01-01 12:45:00,0.6001,225.23,11.09,0.928,actual,meter_gateway
R0000000906,10,2026-01-01 13:00:00,0.6546,231.7,12.09,0.903,actual,meter_gateway
R0000000907,10,2026-01-01 13:15:00,0.757,230.81,15.02,0.892,actual,meter_gateway
R0000000908,10,2026-01-01 13:30:00,0.5959,236.15,11.49,0.908,actual,meter_gateway
R0000000909,10,2026-01-01 13:45:00,0.7501,231.97,14.79,0.923,actual,meter_gateway
R0000000910,10,2026-01-01 14:00:00,0.5917,226.38,11.31,0.942,actual,meter_gateway
R0000000911,10,2026-01-01 14:15:00,0.6167,234.48,10.68,0.929,actual,meter_gateway
R0000000912,10,2026-01-01 14:30:00,0.727,230.0,13.92,0.935,estimated,legacy_import
R0000000913,10,2026-01-01 14:45:00,0.6816,226.15,13.85,0.907,actual,meter_gateway
R0000000914,10,2026-01-01 15:00:00,0.3137,226.84,5.82,0.993,actual,meter_gateway
R0000000915,10,2026-01-01 15:15:00,0.2942,227.65,5.6,0.943,actual,meter_gateway
R0000000916,10,2026-01-01 15:30:00,0.3321,229.43,6.09,0.931,actual,meter_gateway
R0000000917,10,2026-01-01 15:45:00,0.3352,225.87,6.65,0.91,actual,meter_gateway
R0000000918,10,2026-01-01 16:00:00,0.3191,230.79,6.51,0.906,actual,meter_gateway
R0000000919,10,2026-01-01 16:15:00,0.3256,228.16,5.77,0.979,actual,meter_gateway
R0000000920,10,2026-01-01 16:30:00,0.3104,230.68,5.24,0.948,actual,meter_gateway
R0000000921,10,2026-01-01 16:45:00,0.3334,230.12,6.52,0.948,actual,meter_gateway
R0000000922,10,2026-01-01 17:00:00,0.3476,231.68,7.16,0.954,actual,meter_gateway
R0000000923,10,2026-01-01 17:15:00,0.3219,226.52,6.33,0.931,actual,meter_gateway
R0000000924,10,2026-01-01 17:30:00,0.3243,228.69,6.29,0.935,actual,meter_gateway
R0000000925,10,2026-01-01 17:45:00,0.3501,227.72,6.38,0.954,actual,meter_gateway
R0000000926,10,2026-01-01 18:00:00,0.1004,232.12,1.89,0.914,estimated,legacy_import
R0000000927,10,2026-01-01 18:15:00,0.0955,233.89,1.82,0.922,actual,meter_gateway
R0000000928,10,2026-01-01 18:30:00,0.1031,225.05,1.86,0.959,actual,meter_gateway
R0000000929,10,2026-01-01 18:45:00,0.1,233.24,1.82,0.916,actual,meter_gateway
R0000000930,10,2026-01-01 19:00:00,0.0797,237.05,1.46,0.956,actual,meter_gateway
R0000000931,10,2026-01-01 19:15:00,0.1043,228.02,1.89,0.956,estimated,legacy_import
R0000000932,10,2026-01-01 19:30:00,0.1058,225.84,2.08,1.0,actual,meter_gateway
R0000000933,10,2026-01-01 19:45:00,0.0983,234.08,1.65,0.937,actual,meter_gateway
R0000000934,10,2026-01-01 20:00:00,0.0988,225.71,1.72,0.922,actual,meter_gateway
R0000000935,10,2026-01-01 20:15:00,0.1013,227.05,2.01,0.897,actual,meter_gateway
R0000000936,10,2026-01-01 20:30:00,0.089,227.35,1.61,0.868,actual,meter_gateway
R0000000937,10,2026-01-01 20:45:00,0.0997,227.12,1.97,0.931,actual,meter_gateway
R0000000938,10,2026-01-01 21:00:00,0.0989,228.01,1.9,0.924,actual,meter_gateway
R0000000939,10,2026-01-01 21:15:00,0.0953,230.45,1.67,0.982,actual,meter_gateway
R0000000940,10,2026-01-01 21:30:00,0.0953,230.1,1.5,0.998,actual,meter_gateway
R0000000941,10,2026-01-01 21:45:00,0.0928,229.26,1.72,0.95,actual,meter_gateway
R0000000942,UNK_20260101_038,2026-01-01 22:00:00,0.1095,228.74,2.06,0.918,actual,meter_gateway
R0000000943,10,2026-01-01 22:15:00,0.0959,227.65,1.66,0.955,actual,meter_gateway
R0000000944,10,2026-01-01 22:30:00,0.1082,228.63,1.99,0.959,actual,meter_gateway
R0000000945,10,2026-01-01 22:45:00,0.0858,233.53,1.63,0.937,actual,meter_gateway
R0000000946,10,2026-01-01 23:00:00,0.0918,232.29,1.78,0.931,actual,meter_gateway
R0000000947,10,2026-01-01 23:15:00,0.1024,231.01,1.93,0.929,actual,meter_gateway
R0000000948,10,2026-01-01 23:30:00,0.1032,230.16,2.06,0.944,actual,meter_gateway
R0000000949,10,2026-01-01 23:45:00,0.1007,227.54,1.92,0.935,actual,meter_gateway
R0000000950,11,2026-01-01 00:00:00,2.187,233.85,43.84,0.91,actual,meter_gateway
R0000000951,11,2026-01-01 00:15:00,2.5494,234.3,42.25,0.962,actual,meter_gateway
R0000000952,11,2026-01-01 00:30:00,2.3262,227.3,44.66,0.932,actual,meter_gateway
R0000000953,11,2026-01-01 00:45:00,2.2198,231.42,37.9,0.944,actual,meter_gateway
R0000000954,11,2026-01-01 01:00:00,2.5684,226.81,49.52,0.94,actual,meter_gateway
R0000000955,11,2026-01-01 01:15:00,2.5204,235.92,48.45,0.891,actual,meter_gateway
R0000000956,11,2026-01-01 01:30:00,2.4794,229.78,48.23,0.946,actual,meter_gateway
R0000000957,11,2026-01-01 01:45:00,2.4615,228.74,49.28,0.885,actual,meter_gateway
R0000000958,11,2026-01-01 02:00:00,2.6331,228.86,52.24,0.97,actual,meter_gateway
R0000000959,11,2026-01-01 02:15:00,2.5137,230.63,45.89,0.897,actual,meter_gateway
R0000000960,11,2026-01-01 02:30:00,2.221,230.11,41.88,0.905,actual,meter_gateway
R0000000961,11,2026-01-01 02:45:00,2.7139,222.25,52.21,0.94,actual,meter_gateway
R0000000962,11,2026-01-01 03:00:00,2.3496,230.12,40.73,0.987,actual,meter_gateway
R0000000963,11,2026-01-01 03:15:00,2.5047,232.96,45.35,0.962,actual,meter_gateway
R0000000964,11,2026-01-01 03:30:00,2.4347,233.26,43.41,0.976,actual,meter_gateway
R0000000965,11,2026-01-01 03:45:00,2.5063,235.01,45.4,0.917,actual,meter_gateway
R0000000966,11,2026-01-01 04:00:00,2.9406,231.42,57.18,0.931,actual,meter_gateway
R0000000967,11,2026-01-01 04:15:00,2.4997,233.6,48.6,0.925,actual,meter_gateway
