reading_id,meter_id,reading_timestamp,energy_kwh,voltage,current,power_factor,reading_type,source_system
R0000250768,122,2026-01-06 19:30:00,2.2251,231.36,41.04,0.925,actual,meter_gateway
R0000250769,122,2026-01-06 19:45:00,2.1403,228.21,37.51,0.966,estimated,legacy_import
R0000250770,122,2026-01-06 20:00:00,2.3917,227.16,47.23,0.895,actual,meter_gateway
R0000250771,122,2026-01-06 20:15:00,2.4303,232.19,49.68,0.908,actual,meter_gateway
R0000250772,122,2026-01-06 20:30:00,2.2551,224.86,38.17,0.985,actual,meter_gateway
R0000250773,122,2026-01-06 20:45:00,2.3308,229.01,48.76,0.928,actual,meter_gateway
R0000250774,122,2026-01-06 21:00:00,2.149,232.32,37.56,0.961,actual,meter_gateway
R0000250775,122,2026-01-06 21:15:00,2.2285,234.92,41.64,0.897,estimated,legacy_import
R0000250776,122,2026-01-06 21:30:00,2.1036,234.97,35.96,0.957,actual,meter_gateway
R0000250777,122,2026-01-06 21:45:00,2.3978,225.1,43.69,0.955,actual,meter_gateway
R0000250778,122,2026-01-06 22:00:00,1.7074,231.26,32.35,0.938,actual,meter_gateway
R0000250779,122,2026-01-06 22:30:00,1.6088,232.1,28.44,0.946,actual,meter_gateway
R0000250780,122,2026-01-06 22:45:00,1.878,233.09,30.57,0.975,actual,meter_gateway
R0000250781,122,2026-01-06 23:00:00,1.8926,232.99,35.52,0.879,actual,meter_gateway
R0000250782,122,2026-01-06 23:15:00,1.6086,225.87,33.14,0.904,actual,meter_gateway
R0000250783,122,2026-01-06 23:30:00,1.6819,230.35,34.16,0.964,actual,meter_gateway
R0000250784,122,2026-01-06 23:45:00,1.5839,233.38,29.24,0.957,actual,meter_gateway
R0000250785,123,2026-01-06 00:00:00,2.0095,232.51,36.82,0.935,actual,meter_gateway
R0000250786,123,2026-01-06 00:15:00,1.9439,228.79,35.75,0.993,estimated,legacy_import
R0000250787,123,2026-01-06 00:30:00,2.1462,235.88,41.61,0.931,actual,meter_gateway
R0000250788,123,2026-01-06 00:45:00,1.9782,224.68,39.1,0.905,estimated,legacy_import
R0000250789,123,2026-01-06 01:00:00,2.2563,231.4,44.69,0.913,actual,meter_gateway
R0000250790,123,2026-01-06 01:15:00,1.9127,225.73,34.48,0.945,estimated,legacy_import
R0000250791,123,2026-01-06 01:30:00,2.1046,226.88,38.78,0.955,actual,meter_gateway
R0000250792,123,2026-01-06 02:00:00,2.0554,232.05,36.78,0.923,actual,meter_gateway
R0000250793,123,2026-01-06 02:15:00,1.8545,231.45,37.93,0.887,actual,meter_gateway
R0000250794,123,2026-01-06 02:30:00,2.0305,229.38,35.08,0.97,actual,meter_gateway
R0000250795,123,2026-01-06 02:45:00,2.0054,228.62,39.26,0.945,actual,meter_gateway
R0000250796,123,2026-01-06 03:00:00,2.2447,223.48,44.99,0.941,estimated,legacy_import
R0000250797,123,2026-01-06 03:15:00,2.245,229.76,42.13,0.964,estimated,legacy_import
R0000250798,123,2026-01-06 03:30:00,2.4554,229.97,39.99,0.983,actual,meter_gateway
R0000250799,123,2026-01-06 03:45:00,1.878,236.52,38.21,0.884,actual,meter_gateway
R0000250800,123,2026-01-06 04:00:00,2.2235,231.12,39.99,0.931,actual,meter_gateway
R0000250801,123,2026-01-06 04:15:00,2.2312,224.36,44.88,0.922,actual,meter_gateway
R0000250802,123,2026-01-06 04:30:00,2.2988,222.18,44.32,1.0,actual,meter_gateway
R0000250803,123,2026-01-06 04:45:00,1.804,231.06,31.68,0.992,actual,meter_gateway
R0000250804,123,2026-01-06 05:00:00,1.6783,225.44,32.75,0.931,actual,meter_gateway
R0000250805,123,2026-01-06 05:15:00,2.3061,229.9,36.48,0.986,actual,meter_gateway
R0000250806,123,2026-01-06 05:30:00,2.219,226.06,38.53,0.96,actual,meter_gateway
R0000250807,123,2026-01-06 05:45:00,2.1747,230.87,38.36,0.934,actual,meter_gateway
R0000250808,123,2026-01-06 06:00:00,2.8494,221.35,52.28,0.967,actual,meter_gateway
R0000250809,123,2026-01-06 06:15:00,2.5557,224.73,48.58,0.963,actual,meter_gateway
R0000250810,123,2026-01-06 06:30:00,2.772,226.13,54.63,0.91,actual,meter_gateway
R0000250811,123,2026-01-06 06:45:00,2.65,226.28,51.14,0.942,estimated,legacy_import
R0000250812,123,2026-01-06 07:00:00,2.86,232.44,51.38,1.0,actual,meter_gateway
R0000250813,123,2026-01-06 07:15:00,2.9857,229.02,58.75,0.938,actual,meter_gateway
R0000250814,123,2026-01-06 07:30:00,3.0006,235.11,62.01,0.876,actual,meter_gateway
R0000250815,123,2026-01-06 07:45:00,3.0307,232.99,53.71,0.925,actual,meter_gateway
R0000250816,123,2026-01-06 08:00:00,2.6307,229.15,52.74,0.95,actual,meter_gateway
R0000250817,123,2026-01-06 08:15:00,3.2292,224.29,63.47,0.917,actual,meter_gateway
R0000250818,123,2026-01-06 08:30:00,3.0035,226.14,52.67,0.947,estimated,legacy_import
R0000250819,123,2026-01-06 08:45:00,3.2533,227.13,59.72,0.957,estimated,legacy_import
R0000250820,123,2026-01-06 09:00:00,3.1507,228.85,57.87,0.887,estimated,legacy_import
R0000250821,123,2026-01-06 09:15:00,2.9549,227.47,57.29,0.919,actual,meter_gateway
R0000250822,123,2026-01-06 09:30:00,3.1998,227.2,68.38,0.927,actual,meter_gateway
R0000250823,123,2026-01-06 09:45:00,2.8782,233.19,55.14,0.898,actual,meter_gateway
R0000250824,123,2026-01-06 10:00:00,3.1081,227.34,62.01,0.912,actual,meter_gateway
R0000250825,123,2026-01-06 10:15:00,3.068,232.91,59.92,0.927,actual,meter_gateway
R0000250826,123,2026-01-06 10:30:00,2.5825,226.53,42.66,0.966,actual,meter_gateway
R0000250827,123,2026-01-06 10:45:00,3.459,226.7,70.13,0.972,actual,meter_gateway
R0000250828,123,2026-01-06 11:00:00,2.895,235.47,53.2,0.978,actual,meter_gateway
R0000250829,123,2026-01-06 11:15:00,2.6912,231.25,48.37,0.922,actual,meter_gateway
R0000250830,123,2026-01-06 11:30:00,3.1892,223.55,60.78,0.954,actual,meter_gateway
R0000250831,123,2026-01-06 11:45:00,3.1342,227.33,63.25,0.956,actual,meter_gateway
R0000250832,123,2026-01-06 12:00:00,2.9752,226.1,47.08,0.979,actual,meter_gateway
R0000250833,123,2026-01-06 12:15:00,2.6587,232.11,56.13,0.94,actual,meter_gateway
R0000250834,123,2026-01-06 12:30:00,3.0781,222.93,61.16,0.902,actual,meter_gateway
R0000250835,123,2026-01-06 12:45:00,2.8416,228.64,53.41,0.93,actual,meter_gateway
R0000250836,123,2026-01-06 13:00:00,3.3437,229.99,59.17,0.951,actual,meter_gateway
R0000250837,123,2026-01-06 13:15:00,2.9184,228.45,60.69,0.886,actual,meter_gateway
R0000250838,123,2026-01-06 13:30:00,3.128,229.68,59.94,0.948,actual,meter_gateway
R0000250839,123,2026-01-06 13:45:00,2.9968,229.69,55.98,0.924,actual,meter_gateway
R0000250840,123,2026-01-06 14:00:00,2.9481,231.79,58.72,0.912,actual,meter_gateway
R0000250841,123,2026-01-06 14:15:00,2.9159,224.3,58.76,0.916,actual,meter_gateway
R0000250842,123,2026-01-06 14:30:00,3.076,228.74,52.68,0.971,actual,meter_gateway
R0000250843,123,2026-01-06 14:45:00,2.9311,234.94,54.08,0.922,actual,meter_gateway
R0000250844,123,2026-01-06 15:00:00,3.1325,226.55,60.41,0.945,estimated,legacy_import
R0000250845,123,2026-01-06 15:15:00,2.9197,229.8,49.37,0.967,actual,meter_gateway
R0000250846,123,2026-01-06 15:30:00,2.8786,234.22,50.87,0.928,actual,meter_gateway
R0000250847,123,2026-01-06 15:45:00,3.4037,233.65,64.08,0.958,actual,meter_gateway
R0000250848,123,2026-01-06 16:00:00,2.7977,227.65,58.21,0.924,actual,meter_gateway
R0000250849,123,2026-01-06 16:15:00,3.0861,231.54,61.95,0.899,actual,meter_gateway
R0000250850,123,2026-01-06 16:30:00,2.9009,228.39,56.28,0.93,actual,meter_gateway
R0000250851,123,2026-01-06 16:45:00,2.7874,226.52,52.84,0.917,estimated,legacy_import
R0000250852,123,2026-01-06 17:00:00,2.9728,229.84,52.49,0.955,actual,meter_gateway
R0000250853,123,2026-01-06 17:15:00,2.7823,234.77,51.5,0.934,actual,meter_gateway
R0000250854,123,2026-01-06 17:30:00,2.9109,230.12,54.5,0.946,estimated,legacy_import
R0000250855,123,2026-01-06 17:45:00,3.24,230.01,57.77,0.935,actual,meter_gateway
R0000250856,123,2026-01-06 18:00:00,3.1056,235.18,55.69,0.946,actual,meter_gateway
R0000250857,123,2026-01-06 18:15:00,2.5003,227.88,44.17,0.923,estimated,legacy_import
R0000250858,123,2026-01-06 18:30:00,2.5957,225.83,50.0,0.938,actual,meter_gateway
R0000250859,123,2026-01-06 18:45:00,2.1902,226.75,41.87,0.959,actual,meter_gateway
R0000250860,123,2026-01-06 19:00:00,2.9714,231.58,54.97,0.928,actual,meter_gateway
R0000250861,123,2026-01-06 19:15:00,2.3388,233.62,45.27,0.946,actual,meter_gateway
R0000250862,123,2026-01-06 19:30:00,2.5461,228.23,48.53,0.952,actual,meter_gateway
R0000250863,123,2026-01-06 19:45:00,2.3253,236.18,44.14,0.909,actual,meter_gateway
R0000250864,123,2026-01-06 20:00:00,2.4547,232.06,45.94,0.926,actual,meter_gateway
R0000250865,123,2026-01-06 20:15:00,2.3722,229.92,44.11,0.959,estimated,legacy_import
R0000250866,123,2026-01-06 20:30:00,2.1935,231.93,42.34,0.961,actual,meter_gateway
R0000250867,123,2026-01-06 20:45:00,2.2777,225.11,46.91,0.884,actual,meter_gateway
R0000250868,123,2026-01-06 21:00:00,2.6755,229.65,53.56,0.941,actual,meter_gateway
R0000250869,123,2026-01-06 21:15:00,2.5158,231.4,43.94,0.985,actual,meter_gateway
R0000250870,123,2026-01-06 21:30:00,2.2986,229.31,37.51,0.945,estimated,legacy_import
R0000250871,123,2026-01-06 21:45:00,2.3099,230.33,42.93,0.945,actual,meter_gateway
R0000250872,123,2026-01-06 22:00:00,2.0045,229.5,41.16,0.859,estimated,legacy_import
R0000250873,,2026-01-06 22:15:00,1.7598,221.91,31.42,0.968,estimated,legacy_import
R0000250874,123,2026-01-06 22:30:00,2.3563,228.68,43.26,0.939,actual,meter_gateway
R0000250875,123,2026-01-06 22:45:00,2.1125,221.17,43.36,0.913,actual,meter_gateway
R0000250876,123,2026-01-06 23:00:00,1.8735,226.5,35.09,0.946,actual,meter_gateway
R0000250877,123,2026-01-06 23:15:00,1.9974,231.07,33.27,0.981,actual,meter_gateway
R0000250878,123,2026-01-06 23:30:00,2.1372,227.32,38.49,0.957,estimated,legacy_import
R0000250879,123,2026-01-06 23:45:00,2.2462,227.73,37.43,0.975,actual,meter_gateway
R0000250880,124,2026-01-06 00:00:00,0.2069,224.05,3.62,0.997,actual,meter_gateway
R0000250881,124,2026-01-06 00:15:00,0.2265,227.17,4.14,0.925,actual,meter_gateway
R0000250882,124,2026-01-06 00:30:00,0.2366,222.49,4.9,0.915,actual,meter_gateway
R0000250883,124,2026-01-06 00:45:00,0.2095,230.74,3.58,0.943,actual,meter_gateway
R0000250884,124,2026-01-06 01:00:00,0.196,232.1,3.9,0.915,actual,meter_gateway
R0000250885,124,2026-01-06 01:15:00,0.2559,221.27,5.2,0.917,actual,meter_gateway
R0000250886,124,2026-01-06 01:30:00,0.2977,227.07,5.78,0.922,actual,meter_gateway
R0000250887,124,2026-01-06 01:45:00,0.2331,228.44,4.25,0.954,actual,meter_gateway
R0000250888,124,2026-01-06 02:00:00,0.2681,225.53,4.85,0.984,actual,meter_gateway
R0000250889,124,2026-01-06 02:15:00,0.268,231.43,4.97,0.895,actual,meter_gateway
R0000250890,124,2026-01-06 02:30:00,0.2395,227.76,4.61,0.925,actual,meter_gateway
R0000250891,124,2026-01-06 02:45:00,0.2467,225.27,4.34,0.965,actual,meter_gateway
R0000250892,124,2026-01-06 03:00:00,0.1893,232.24,3.33,0.929,actual,meter_gateway
R0000250893,124,2026-01-06 03:15:00,0.2187,222.25,4.15,0.947,actual,meter_gateway
R0000250894,124,2026-01-06 03:30:00,0.2265,230.88,4.28,0.938,actual,meter_gateway
R0000250895,124,2026-01-06 03:45:00,0.2708,234.99,4.65,0.99,actual,meter_gateway
R0000250896,124,2026-01-06 04:00:00,0.2039,230.16,3.44,0.949,actual,meter_gateway
R0000250897,124,2026-01-06 04:15:00,0.2745,227.66,5.09,0.963,actual,meter_gateway
R0000250898,124,2026-01-06 04:30:00,0.2348,227.12,4.55,0.966,estimated,legacy_import
R0000250899,124,2026-01-06 04:45:00,0.2437,229.73,4.18,0.909,actual,meter_gateway
R0000250900,124,2026-01-06 05:00:00,0.2973,220.71,5.32,0.982,actual,meter_gateway
R0000250901,124,2026-01-06 05:15:00,0.245,230.42,4.59,0.949,actual,meter_gateway
R0000250902,124,2026-01-06 05:30:00,0.2708,227.03,4.62,0.967,estimated,legacy_import
R0000250903,124,2026-01-06 05:45:00,0.2223,229.36,4.17,0.948,actual,meter_gateway
R0000250904,124,2026-01-06 06:00:00,0.2355,224.7,4.36,0.952,actual,meter_gateway
R0000250905,124,2026-01-06 06:15:00,0.2373,235.64,4.41,0.921,actual,meter_gateway
R0000250906,124,2026-01-06 06:30:00,0.2514,233.74,4.7,0.919,actual,meter_gateway
R0000250907,124,2026-01-06 06:45:00,0.237,225.26,4.68,0.92,actual,meter_gateway
R0000250908,124,2026-01-06 07:00:00,0.4618,228.42,9.12,0.884,actual,meter_gateway
R0000250909,124,2026-01-06 07:15:00,0.5821,225.8,11.83,0.924,actual,meter_gateway
R0000250910,124,2026-01-06 07:30:00,0.4836,227.74,9.18,0.965,actual,meter_gateway
R0000250911,124,2026-01-06 07:45:00,0.5332,228.31,11.09,0.92,actual,meter_gateway
R0000250912,124,2026-01-06 08:00:00,0.5921,230.98,11.31,0.885,actual,meter_gateway
R0000250913,124,2026-01-06 08:15:00,0.6429,232.5,10.71,0.955,actual,meter_gateway
R0000250914,124,2026-01-06 08:30:00,0.6486,229.31,12.21,0.936,actual,meter_gateway
R0000250915,124,2026-01-06 08:45:00,0.5231,232.48,9.06,0.954,actual,meter_gateway
R0000250916,124,2026-01-06 09:00:00,0.9648,224.83,17.16,0.984,actual,meter_gateway
R0000250917,124,2026-01-06 09:15:00,1.0755,228.37,19.52,0.987,estimated,legacy_import
R0000250918,124,2026-01-06 09:30:00,1.024,226.97,17.64,0.942,actual,meter_gateway
R0000250919,124,2026-01-06 09:45:00,0.9496,231.73,16.13,1.0,actual,meter_gateway
R0000250920,124,2026-01-06 10:00:00,0.9758,229.09,19.66,0.963,actual,meter_gateway
R0000250921,124,2026-01-06 10:15:00,1.1251,229.73,20.23,0.922,actual,meter_gateway
R0000250922,124,2026-01-06 10:30:00,0.995,229.07,17.98,0.928,actual,meter_gateway
R0000250923,124,2026-01-06 10:45:00,1.0453,231.23,19.86,0.987,actual,meter_gateway
R0000250924,124,2026-01-06 11:00:00,0.9455,234.85,16.07,0.984,actual,meter_gateway
R0000250925,124,2026-01-06 11:15:00,1.1635,229.17,21.03,0.926,actual,meter_gateway
R0000250926,124,2026-01-06 11:30:00,0.7435,227.28,15.36,0.929,actual,meter_gateway
R0000250927,124,2026-01-06 11:45:00,0.8412,235.02,14.5,0.959,actual,meter_gateway
R0000250928,124,2026-01-06 12:00:00,1.1209,230.29,20.04,0.962,actual,meter_gateway
R0000250929,124,2026-01-06 12:15:00,0.7138,227.64,13.78,0.89,actual,meter_gateway
R0000250930,124,2026-01-06 12:30:00,0.8763,226.19,17.6,0.914,actual,meter_gateway
R0000250931,124,2026-01-06 12:45:00,0.9856,231.0,18.35,0.915,estimated,legacy_import
R0000250932,124,2026-01-06 13:00:00,1.1081,227.38,22.39,0.931,actual,meter_gateway
R0000250933,124,2026-01-06 13:15:00,1.1117,227.48,20.62,0.924,estimated,legacy_import
R0000250934,124,2026-01-06 13:30:00,0.7618,226.07,15.02,0.966,estimated,legacy_import
R0000250935,124,2026-01-06 13:45:00,1.0322,229.71,18.22,0.957,actual,meter_gateway
R0000250936,124,2026-01-06 14:00:00,1.0237,230.63,19.44,0.942,actual,meter_gateway
R0000250937,124,2026-01-06 14:15:00,1.0964,224.4,22.09,0.902,estimated,legacy_import
R0000250938,124,2026-01-06 14:30:00,1.0875,225.79,19.4,0.923,actual,meter_gateway
R0000250939,124,2026-01-06 14:45:00,1.0457,235.63,20.37,0.905,estimated,legacy_import
R0000250940,124,2026-01-06 15:00:00,1.0574,226.43,18.16,0.968,actual,meter_gateway
R0000250941,124,2026-01-06 15:15:00,0.9275,239.08,16.58,0.927,actual,meter_gateway
R0000250942,124,2026-01-06 15:30:00,1.0263,231.57,20.38,0.9,actual,meter_gateway
R0000250943,124,2026-01-06 15:45:00,1.0612,233.86,19.44,0.964,actual,meter_gateway
R0000250944,124,2026-01-06 16:00:00,1.1128,226.3,19.1,0.972,actual,meter_gateway
R0000250945,124,2026-01-06 16:15:00,1.1489,228.94,22.15,0.951,actual,meter_gateway
R0000250946,124,2026-01-06 16:30:00,1.1048,224.7,19.82,0.954,actual,meter_gateway
R0000250947,124,2026-01-06 16:45:00,0.8774,233.58,14.96,0.993,actual,meter_gateway
R0000250948,124,2026-01-06 17:00:00,0.9806,236.8,19.38,0.882,actual,meter_gateway
R0000250949,124,2026-01-06 17:15:00,0.7133,230.81,13.17,0.969,actual,meter_gateway
R0000250950,124,2026-01-06 17:30:00,0.9101,229.26,15.47,0.999,actual,meter_gateway
R0000250951,124,2026-01-06 17:45:00,0.9982,229.95,17.41,0.936,actual,meter_gateway
R0000250952,124,2026-01-06 18:00:00,1.0762,231.82,19.61,0.918,actual,meter_gateway
R0000250953,124,2026-01-06 18:15:00,0.9652,228.93,18.56,0.962,actual,meter_gateway
R0000250954,124,2026-01-06 18:30:00,1.2339,231.79,23.15,0.918,actual,meter_gateway
R0000250955,124,2026-01-06 18:45:00,0.9893,234.4,18.66,0.915,actual,meter_gateway
R0000250956,124,2026-01-06 19:00:00,0.8711,234.81,12.84,0.968,actual,meter_gateway
R0000250957,124,2026-01-06 19:15:00,0.9751,227.58,19.38,0.872,actual,meter_gateway
R0000250958,124,2026-01-06 19:30:00,1.0937,229.03,18.46,0.926,actual,meter_gateway
R0000250959,124,2026-01-06 19:45:00,1.2095,236.19,20.57,0.972,actual,meter_gateway
R0000250960,124,2026-01-06 20:00:00,0.9885,232.57,15.94,1.0,actual,meter_gateway
R0000250961,124,2026-01-06 20:15:00,1.1648,233.95,19.57,0.959,actual,meter_gateway
R0000250962,124,2026-01-06 20:30:00,0.9829,232.67,19.09,0.883,actual,meter_gateway
R0000250963,124,2026-01-06 20:45:00,1.145,231.47,19.96,0.983,estimated,legacy_import
R0000250964,124,2026-01-06 21:00:00,0.5728,233.85,10.55,0.892,manual_estimate,manual_correction
R0000250965,124,2026-01-06 21:15:00,0.5046,226.33,9.31,0.95,actual,meter_gateway
R0000250966,124,2026-01-06 21:30:00,0.5362,231.49,10.4,0.921,actual,meter_gateway
R0000250967,124,2026-01-06 21:45:00,0.6115,227.33,13.68,0.882,actual,meter_gateway
R0000250968,124,2026-01-06 22:00:00,0.6079,234.58,11.6,0.896,estimated,legacy_import
R0000250969,124,2026-01-06 22:15:00,0.5298,230.27,9.17,0.97,actual,meter_gateway
R0000250970,124,2026-01-06 22:30:00,0.6243,235.71,12.32,0.936,actual,meter_gateway
R0000250971,124,2026-01-06 22:45:00,0.6562,225.72,13.54,0.895,actual,meter_gateway
R0000250972,124,2026-01-06 23:00:00,0.2489,237.9,4.33,0.971,actual,meter_gateway
R0000250973,124,2026-01-06 23:15:00,0.2315,230.35,4.07,0.939,actual,meter_gateway
R0000250974,124,2026-01-06 23:30:00,0.2369,231.68,4.11,0.978,actual,meter_gateway
R0000250975,124,2026-01-06 23:45:00,0.2451,227.35,4.57,0.958,actual,meter_gateway
R0000250976,125,2026-01-06 00:00:00,0.2084,231.28,3.48,0.964,actual,meter_gateway
R0000250977,125,2026-01-06 00:15:00,0.1959,226.62,3.47,0.971,actual,meter_gateway
R0000250978,125,2026-01-06 00:30:00,0.2136,231.37,3.97,0.942,estimated,legacy_import
R0000250979,125,2026-01-06 00:45:00,0.2084,227.33,3.98,0.912,estimated,legacy_import
R0000250980,125,2026-01-06 01:00:00,0.1894,231.5,3.43,0.98,estimated,legacy_import
R0000250981,125,2026-01-06 01:15:00,0.2333,237.36,4.3,0.955,actual,meter_gateway
R0000250982,125,2026-01-06 01:30:00,0.2083,231.83,3.79,0.939,actual,meter_gateway
R0000250983,125,2026-01-06 01:45:00,0.1878,231.31,3.4,0.967,actual,meter_gateway
R0000250984,125,2026-01-06 02:00:00,0.1977,231.0,3.61,0.94,actual,meter_gateway
R0000250985,125,2026-01-06 02:15:00,0.1864,227.11,3.59,0.948,actual,meter_gateway
R0000250986,125,2026-01-06 02:30:00,0.1842,234.02,3.11,0.986,estimated,legacy_import
R0000250987,125,2026-01-06 02:45:00,0.1987,228.4,3.66,0.95,actual,meter_gateway
R0000250988,125,2026-01-06 03:00:00,0.1932,232.51,3.38,0.976,actual,meter_gateway
R0000250989,125,2026-01-06 03:15:00,0.2138,231.13,3.56,0.989,actual,meter_gateway
R0000250990,125,2026-01-06 03:30:00,0.1872,228.12,3.36,0.944,actual,meter_gateway
R0000250991,125,2026-01-06 03:45:00,0.194,235.12,3.71,0.893,estimated,legacy_import
R0000250992,125,2026-01-06 04:00:00,0.2177,229.31,3.57,0.95,actual,meter_gateway
R0000250993,125,2026-01-06 04:15:00,0.1817,235.04,3.14,0.94,actual,meter_gateway
R0000250994,125,2026-01-06 04:45:00,0.1986,233.56,3.7,0.925,actual,meter_gateway
R0000250995,125,2026-01-06 05:00:00,0.1973,226.59,3.47,0.983,actual,meter_gateway
R0000250996,125,2026-01-06 05:15:00,0.1903,231.25,3.49,0.908,actual,meter_gateway
R0000250997,125,2026-01-06 05:30:00,0.1803,232.25,3.17,0.957,actual,meter_gateway
R0000250998,125,2026-01-06 05:45:00,0.2093,231.1,3.71,0.965,estimated,legacy_import
R0000250999,125,2026-01-06 06:00:00,0.4336,232.17,8.46,0.921,estimated,legacy_import
R0000251000,125,2026-01-06 06:15:00,0.4232,224.2,8.61,0.939,actual,meter_gateway
R0000251001,125,2026-01-06 06:30:00,0.4305,225.91,8.05,0.941,estimated,legacy_import
R0000251002,125,2026-01-06 06:45:00,0.4318,230.81,7.95,0.923,actual,meter_gateway
R0000251003,125,2026-01-06 07:00:00,0.3696,234.3,6.72,0.953,actual,meter_gateway
R0000251004,125,2026-01-06 07:15:00,0.4419,232.29,8.21,0.942,estimated,legacy_import
R0000251005,125,2026-01-06 07:30:00,0.4517,225.58,7.98,1.0,actual,meter_gateway
R0000251006,125,2026-01-06 07:45:00,0.4229,226.25,7.87,0.969,actual,meter_gateway
R0000251007,125,2026-01-06 08:00:00,0.7731,232.25,15.11,0.912,actual,meter_gateway
R0000251008,125,2026-01-06 08:15:00,0.9086,228.49,18.67,0.883,actual,meter_gateway
R0000251009,125,2026-01-06 08:30:00,0.8908,227.55,17.44,0.909,estimated,legacy_import
R0000251010,125,2026-01-06 08:45:00,0.8595,230.19,14.88,0.962,actual,meter_gateway
R0000251011,125,2026-01-06 09:00:00,0.8675,231.52,16.24,0.902,actual,meter_gateway
R0000251012,125,2026-01-06 09:15:00,0.8546,231.09,15.78,0.931,actual,meter_gateway
R0000251013,125,2026-01-06 09:30:00,0.9973,232.0,20.57,0.955,actual,meter_gateway
R0000251014,125,2026-01-06 09:45:00,0.9419,223.66,17.86,0.952,actual,meter_gateway
R0000251015,125,2026-01-06 10:00:00,0.9062,234.2,17.14,0.941,estimated,legacy_import
R0000251016,125,2026-01-06 10:15:00,0.8929,231.15,16.5,0.965,estimated,legacy_import
R0000251017,125,2026-01-06 10:30:00,0.836,229.3,15.35,0.917,actual,meter_gateway
R0000251018,125,2026-01-06 10:45:00,0.9354,227.88,17.07,0.991,estimated,legacy_import
R0000251019,125,2026-01-06 11:00:00,0.7727,226.43,14.52,0.938,actual,meter_gateway
R0000251020,125,2026-01-06 11:15:00,0.8196,229.0,14.87,0.928,estimated,legacy_import
R0000251021,125,2026-01-06 11:30:00,0.8681,229.01,16.45,0.915,estimated,legacy_import
R0000251022,125,2026-01-06 11:45:00,0.9417,230.49,16.47,0.998,actual,meter_gateway
R0000251023,125,2026-01-06 12:00:00,0.853,223.89,16.52,0.893,actual,meter_gateway
R0000251024,125,2026-01-06 12:15:00,0.9042,231.07,16.62,1.0,actual,meter_gateway
R0000251025,125,2026-01-06 12:30:00,0.7551,224.26,14.0,0.939,estimated,legacy_import
R0000251026,125,2026-01-06 12:45:00,0.8407,225.73,15.47,0.947,estimated,legacy_import
R0000251027,125,2026-01-06 13:00:00,0.8878,234.49,15.52,0.909,actual,meter_gateway
R0000251028,125,2026-01-06 13:15:00,0.8631,227.18,16.4,0.942,estimated,legacy_import
R0000251029,125,2026-01-06 13:30:00,1.0674,227.12,22.94,0.887,actual,meter_gateway
R0000251030,125,2026-01-06 13:45:00,0.9543,230.16,18.18,0.917,estimated,legacy_import
R0000251031,125,2026-01-06 14:00:00,0.7658,233.66,13.46,0.957,actual,meter_gateway
R0000251032,125,2026-01-06 14:15:00,0.863,225.55,15.3,1.0,actual,meter_gateway
R0000251033,125,2026-01-06 14:30:00,0.9263,230.52,15.94,0.936,estimated,legacy_import
R0000251034,125,2026-01-06 14:45:00,1.0754,228.35,19.21,0.997,estimated,legacy_import
R0000251035,125,2026-01-06 15:00:00,0.9173,231.37,16.75,0.926,actual,meter_gateway
R0000251036,125,2026-01-06 15:15:00,0.923,226.87,18.46,0.925,actual,meter_gateway
R0000251037,125,2026-01-06 15:30:00,0.769,228.96,15.07,0.931,estimated,legacy_import
R0000251038,125,2026-01-06 15:45:00,0.883,230.68,16.56,0.944,estimated,legacy_import
R0000251039,125,2026-01-06 16:15:00,0.7682,231.62,13.54,0.986,estimated,legacy_import
R0000251040,125,2026-01-06 16:30:00,0.829,234.16,13.66,0.927,estimated,legacy_import
R0000251041,125,2026-01-06 16:45:00,0.9213,232.34,15.91,0.947,actual,meter_gateway
R0000251042,125,2026-01-06 17:00:00,0.9571,228.6,18.83,0.944,actual,meter_gateway
R0000251043,125,2026-01-06 17:15:00,0.7929,231.39,14.06,0.936,estimated,legacy_import
R0000251044,125,2026-01-06 17:30:00,0.8234,230.02,14.31,0.93,actual,meter_gateway
R0000251045,125,2026-01-06 17:45:00,0.8747,229.5,14.77,0.957,estimated,legacy_import
R0000251046,125,2026-01-06 18:00:00,0.4282,229.78,7.96,0.942,actual,meter_gateway
R0000251047,125,2026-01-06 18:15:00,0.3904,227.72,7.1,0.929,actual,meter_gateway
R0000251048,125,2026-01-06 18:30:00,0.4388,234.73,7.91,0.917,actual,meter_gateway
R0000251049,125,2026-01-06 18:45:00,0.4469,231.48,8.23,0.923,actual,meter_gateway
R0000251050,125,2026-01-06 19:00:00,0.4338,229.98,7.62,0.941,actual,meter_gateway
R0000251051,125,2026-01-06 19:15:00,0.4495,225.91,8.6,0.93,actual,meter_gateway
R0000251052,125,2026-01-06 19:30:00,0.4187,229.41,7.95,0.91,actual,meter_gateway
R0000251053,125,2026-01-06 20:00:00,0.2118,232.5,3.69,0.938,actual,meter_gateway
R0000251054,125,2026-01-06 20:15:00,0.2104,225.21,4.06,0.935,actual,meter_gateway
R0000251055,125,2026-01-06 20:30:00,0.1985,236.37,3.69,0.901,actual,meter_gateway
R0000251056,125,2026-01-06 20:45:00,0.2146,230.88,3.42,0.941,estimated,legacy_import
R0000251057,125,2026-01-06 21:00:00,0.24,226.24,4.6,0.924,actual,meter_gateway
R0000251058,125,2026-01-06 21:15:00,0.1719,227.5,3.32,0.935,estimated,legacy_import
