reading_id,meter_id,reading_timestamp,energy_kwh,voltage,current,power_factor,reading_type,source_system
R0000105043,100,2026-01-03 18:15:00,0.3063,226.39,5.63,0.972,actual,meter_gateway
R0000105044,100,2026-01-03 18:30:00,0.3786,233.14,6.66,0.99,actual,meter_gateway
R0000105045,100,2026-01-03 18:45:00,0.3667,229.73,6.78,0.962,actual,meter_gateway
R0000105046,100,2026-01-03 19:00:00,0.2662,228.76,4.66,0.966,actual,meter_gateway
R0000105047,100,2026-01-03 19:30:00,0.2919,230.38,5.03,0.932,actual,meter_gateway
R0000105048,100,2026-01-03 19:45:00,0.3019,230.57,5.92,0.911,actual,meter_gateway
R0000105049,100,2026-01-03 20:00:00,0.3444,230.42,6.66,0.895,actual,meter_gateway
R0000105050,100,2026-01-03 20:15:00,0.2955,226.37,5.41,0.922,actual,meter_gateway
R0000105051,100,2026-01-03 20:30:00,0.2836,235.73,4.52,0.969,actual,meter_gateway
R0000105052,100,2026-01-03 20:45:00,0.2937,232.72,5.51,0.894,actual,meter_gateway
R0000105053,100,2026-01-03 21:00:00,0.2711,231.27,4.78,0.906,actual,meter_gateway
R0000105054,100,2026-01-03 21:15:00,0.2895,230.65,5.27,0.889,actual,meter_gateway
R0000105055,100,2026-01-03 21:30:00,0.3429,231.75,6.33,0.957,actual,meter_gateway
R0000105056,100,2026-01-03 21:45:00,0.2774,229.36,4.56,1.0,actual,meter_gateway
R0000105057,100,2026-01-03 22:00:00,0.1574,227.74,2.86,0.932,actual,meter_gateway
R0000105058,100,2026-01-03 22:15:00,0.1591,231.57,3.08,0.917,actual,meter_gateway
R0000105059,100,2026-01-03 22:30:00,0.1931,227.69,4.04,0.927,actual,meter_gateway
R0000105060,100,2026-01-03 22:45:00,0.1737,230.78,3.21,0.938,actual,meter_gateway
R0000105061,100,2026-01-03 23:00:00,0.1801,228.87,3.53,0.929,actual,meter_gateway
R0000105062,100,2026-01-03 23:15:00,0.1815,235.26,3.12,0.942,actual,meter_gateway
R0000105063,100,2026-01-03 23:30:00,0.1654,227.72,3.15,0.925,actual,meter_gateway
R0000105064,100,2026-01-03 23:45:00,0.1355,234.95,2.24,0.964,actual,meter_gateway
R0000105065,101,2026-01-03 00:00:00,2.3835,231.64,47.4,0.95,actual,meter_gateway
R0000105066,101,2026-01-03 00:15:00,2.2669,228.7,48.31,0.93,actual,meter_gateway
R0000105067,101,2026-01-03 00:30:00,2.3244,228.65,43.4,0.95,actual,meter_gateway
R0000105068,101,2026-01-03 00:45:00,2.0691,233.09,39.22,0.931,estimated,legacy_import
R0000105069,101,2026-01-03 01:00:00,2.3758,229.85,41.0,0.97,actual,meter_gateway
R0000105070,101,2026-01-03 01:15:00,2.5933,230.23,55.41,0.891,actual,meter_gateway
R0000105071,101,2026-99-99 25:61:00,2.3089,227.77,43.36,0.884,actual,meter_gateway
R0000105072,101,2026-01-03 01:45:00,2.5149,233.72,41.0,0.95,actual,meter_gateway
R0000105073,101,2026-01-03 02:00:00,2.759,231.7,48.43,0.922,actual,meter_gateway
R0000105074,101,2026-01-03 02:15:00,2.367,228.85,43.57,0.949,actual,meter_gateway
R0000105075,101,2026-01-03 02:30:00,2.6798,231.01,46.5,0.988,actual,meter_gateway
R0000105076,101,2026-01-03 02:45:00,2.389,232.93,41.93,0.977,actual,meter_gateway
R0000105077,101,2026-01-03 03:00:00,2.4834,227.09,47.28,0.947,actual,meter_gateway
R0000105078,101,2026-01-03 03:15:00,2.6344,229.95,46.11,0.954,actual,meter_gateway
R0000105079,101,2026-01-03 03:30:00,2.5892,226.89,50.42,0.958,actual,meter_gateway
R0000105080,101,2026-01-03 03:45:00,2.4039,232.08,40.13,0.954,actual,meter_gateway
R0000105081,101,2026-01-03 04:15:00,2.4844,234.7,44.48,0.97,actual,meter_gateway
R0000105082,101,2026-01-03 04:30:00,2.5856,234.51,49.62,0.943,actual,meter_gateway
R0000105083,101,2026-01-03 04:45:00,2.2855,235.63,37.41,1.0,estimated,legacy_import
R0000105084,101,2026-01-03 05:00:00,2.6079,230.92,43.95,0.944,actual,meter_gateway
R0000105085,101,2026-01-03 05:15:00,2.5467,230.22,45.41,0.92,actual,meter_gateway
R0000105086,101,2026-01-03 05:30:00,2.676,230.99,49.23,0.914,actual,meter_gateway
R0000105087,101,2026-01-03 05:45:00,2.4005,227.11,44.04,0.94,actual,meter_gateway
R0000105088,101,2026-01-03 06:00:00,2.6857,229.92,49.82,0.923,estimated,legacy_import
R0000105089,101,2026-01-03 06:15:00,2.8302,226.65,51.96,0.962,actual,meter_gateway
R0000105090,101,2026-01-03 06:30:00,2.6745,231.18,47.28,0.981,estimated,legacy_import
R0000105091,101,2026-01-03 06:45:00,2.2833,229.33,43.15,0.921,estimated,legacy_import
R0000105092,101,2026-01-03 07:00:00,2.5806,230.5,50.12,0.942,estimated,legacy_import
R0000105093,101,2026-01-03 07:15:00,2.8747,230.61,56.27,0.966,actual,meter_gateway
R0000105094,101,2026-01-03 07:30:00,2.5055,229.76,44.96,0.969,actual,meter_gateway
R0000105095,101,2026-01-03 07:45:00,2.4704,232.89,43.75,0.919,actual,meter_gateway
R0000105096,101,2026-01-03 08:00:00,2.7678,230.32,51.23,0.968,actual,meter_gateway
R0000105097,101,2026-01-03 08:15:00,2.4118,227.01,45.2,0.962,actual,meter_gateway
R0000105098,101,2026-01-03 08:30:00,2.2434,232.85,37.64,0.928,estimated,legacy_import
R0000105099,101,2026-01-03 08:45:00,2.6792,226.01,49.96,0.974,actual,meter_gateway
R0000105100,101,2026-01-03 09:00:00,2.6428,228.66,54.12,0.915,estimated,legacy_import
R0000105101,101,2026-01-03 09:15:00,2.1385,238.82,38.72,0.98,actual,meter_gateway
R0000105102,101,2026-01-03 09:30:00,2.3361,230.59,45.87,0.938,actual,meter_gateway
R0000105103,101,2026-01-03 09:45:00,2.701,232.57,46.45,0.953,estimated,legacy_import
R0000105104,101,2026-01-03 10:00:00,2.2678,234.47,40.47,0.912,actual,meter_gateway
R0000105105,101,2026-01-03 10:15:00,2.1998,230.82,42.75,0.9,actual,meter_gateway
R0000105106,101,2026-01-03 10:30:00,2.1722,229.83,40.19,0.935,actual,meter_gateway
R0000105107,101,2026-01-03 10:45:00,2.7072,232.58,51.84,0.9,estimated,legacy_import
R0000105108,101,2026-01-03 11:00:00,2.2699,236.84,40.87,0.952,actual,meter_gateway
R0000105109,101,2026-01-03 11:15:00,2.1665,234.86,37.64,0.981,actual,meter_gateway
R0000105110,101,2026-01-03 11:30:00,2.812,232.41,53.95,0.917,actual,meter_gateway
R0000105111,101,2026-01-03 11:45:00,2.0367,235.03,34.19,0.958,actual,meter_gateway
R0000105112,101,2026-01-03 12:00:00,2.4865,224.76,41.99,0.976,actual,meter_gateway
R0000105113,101,2026-01-03 12:15:00,2.5384,238.63,46.99,0.919,actual,meter_gateway
R0000105114,101,2026-01-03 12:30:00,2.4916,231.17,47.43,0.914,actual,meter_gateway
R0000105115,101,2026-01-03 12:45:00,2.1132,230.78,41.52,0.931,actual,meter_gateway
R0000105116,101,2026-01-03 13:15:00,2.4272,228.29,42.32,0.994,actual,meter_gateway
R0000105117,101,2026-01-03 13:30:00,2.4111,226.79,47.46,0.899,actual,meter_gateway
R0000105118,101,2026-01-03 13:45:00,2.8042,231.18,56.75,0.897,actual,meter_gateway
R0000105119,101,2026-01-03 14:00:00,2.4228,230.78,44.48,0.937,actual,meter_gateway
R0000105120,101,2026-01-03 14:15:00,2.3078,229.55,42.52,0.954,actual,meter_gateway
R0000105121,101,2026-01-03 14:30:00,2.5364,233.56,47.09,0.958,actual,meter_gateway
R0000105122,101,2026-01-03 14:45:00,2.2366,227.08,42.99,0.945,estimated,legacy_import
R0000105123,101,2026-01-03 15:00:00,2.2361,227.46,38.97,1.0,actual,meter_gateway
R0000105124,101,2026-01-03 15:15:00,2.176,232.23,37.89,1.0,estimated,legacy_import
R0000105125,101,2026-01-03 15:30:00,2.4092,231.03,48.44,0.945,actual,meter_gateway
R0000105126,101,2026-01-03 15:45:00,2.5909,237.24,47.4,0.976,actual,meter_gateway
R0000105127,101,2026-01-03 16:00:00,2.1048,231.86,36.33,0.982,actual,meter_gateway
R0000105128,101,2026-01-03 16:15:00,2.425,233.79,43.32,1.0,actual,meter_gateway
R0000105129,101,2026-01-03 16:30:00,2.4089,233.79,46.02,0.93,actual,meter_gateway
R0000105130,101,2026-01-03 16:45:00,2.162,228.99,43.13,0.965,actual,meter_gateway
R0000105131,101,2026-01-03 17:00:00,2.5107,232.89,40.25,1.0,actual,meter_gateway
R0000105132,101,2026-01-03 17:15:00,2.3227,231.05,45.91,0.947,actual,meter_gateway
R0000105133,101,2026-01-03 17:30:00,2.2582,228.99,42.36,0.947,actual,meter_gateway
R0000105134,101,2026-01-03 17:45:00,2.048,239.63,38.0,0.898,estimated,legacy_import
R0000105135,101,2026-01-03 18:00:00,2.1215,225.7,37.24,0.952,actual,meter_gateway
R0000105136,101,2026-01-03 18:15:00,2.1073,232.95,38.27,0.93,actual,meter_gateway
R0000105137,101,2026-01-03 18:30:00,2.5393,234.21,45.77,0.948,actual,meter_gateway
R0000105138,101,2026-01-03 18:45:00,2.4105,232.91,45.52,0.91,actual,meter_gateway
R0000105139,101,2026-01-03 19:00:00,2.3073,231.05,46.32,0.96,actual,meter_gateway
R0000105140,101,2026-01-03 19:15:00,2.4476,226.08,45.3,0.93,actual,meter_gateway
R0000105141,101,2026-01-03 19:30:00,2.1373,233.42,36.81,0.927,actual,meter_gateway
R0000105142,101,2026-01-03 19:45:00,2.3255,227.44,36.95,0.989,actual,meter_gateway
R0000105143,101,2026-01-03 20:00:00,2.1142,232.02,36.14,0.947,estimated,legacy_import
R0000105144,101,2026-01-03 20:15:00,2.1264,233.78,45.28,0.883,actual,meter_gateway
R0000105145,101,2026-01-03 20:30:00,2.0829,230.3,40.69,0.966,actual,meter_gateway
R0000105146,101,2026-01-03 20:45:00,2.2237,227.02,41.59,0.891,actual,meter_gateway
R0000105147,101,2026-01-03 21:00:00,2.3409,234.01,39.54,0.928,estimated,legacy_import
R0000105148,101,2026-01-03 21:15:00,2.529,220.84,48.72,0.92,actual,meter_gateway
R0000105149,101,2026-01-03 21:30:00,2.1485,230.46,44.74,0.922,actual,meter_gateway
R0000105150,101,2026-01-03 21:45:00,1.8881,230.5,36.28,0.971,actual,meter_gateway
R0000105151,101,2026-01-03 22:00:00,2.2982,232.57,44.98,0.895,actual,meter_gateway
R0000105152,101,2026-01-03 22:15:00,2.3243,237.02,43.48,0.947,actual,meter_gateway
R0000105153,101,2026-01-03 22:30:00,2.2031,231.88,37.46,0.964,actual,meter_gateway
R0000105154,101,2026-01-03 22:45:00,2.3744,233.76,41.67,0.921,actual,meter_gateway
R0000105155,101,2026-01-03 23:00:00,2.3938,228.9,44.06,0.947,estimated,legacy_import
R0000105156,101,2026-01-03 23:15:00,2.2026,229.22,44.43,0.949,actual,meter_gateway
R0000105157,101,2026-01-03 23:30:00,2.6333,227.23,49.63,0.929,actual,meter_gateway
R0000105158,101,2026-01-03 23:45:00,2.1949,234.1,36.37,0.967,actual,meter_gateway
R0000105159,102,2026-01-03 00:00:00,0.0278,232.26,0.5,0.939,actual,meter_gateway
R0000105160,102,2026-01-03 00:15:00,0.0317,227.72,0.62,0.921,actual,meter_gateway
R0000105161,102,2026-01-03 00:30:00,0.0303,233.61,0.57,0.946,actual,meter_gateway
R0000105162,102,2026-01-03 00:45:00,0.0306,221.75,0.64,0.926,actual,meter_gateway
R0000105163,102,2026-01-03 01:00:00,0.0317,233.15,0.63,0.881,estimated,legacy_import
R0000105164,102,2026-01-03 01:15:00,0.0306,222.64,0.59,0.925,actual,meter_gateway
R0000105165,102,2026-01-03 01:30:00,0.031,236.11,0.57,0.909,actual,meter_gateway
R0000105166,102,2026-01-03 01:45:00,0.0335,230.54,0.64,0.927,actual,meter_gateway
R0000105167,102,2026-01-03 02:00:00,0.034,223.2,0.66,0.899,estimated,legacy_import
R0000105168,102,2026-01-03 02:15:00,0.0323,236.53,0.55,0.99,actual,meter_gateway
R0000105169,102,2026-01-03 02:30:00,0.0333,232.73,0.61,0.996,actual,meter_gateway
R0000105170,102,2026-01-03 02:45:00,0.0273,231.78,0.5,0.935,actual,meter_gateway
R0000105171,102,2026-01-03 03:00:00,0.0322,228.77,0.52,0.939,estimated,legacy_import
R0000105172,102,2026-01-03 03:15:00,0.0315,229.81,0.55,0.972,actual,meter_gateway
R0000105173,102,2026-01-03 03:30:00,0.037,223.62,0.71,0.902,actual,meter_gateway
R0000105174,102,2026-01-03 03:45:00,0.0322,234.13,0.53,0.958,actual,meter_gateway
R0000105175,102,2026-01-03 04:00:00,0.0272,225.82,0.57,0.915,actual,meter_gateway
R0000105176,102,2026-01-03 04:15:00,0.0294,226.2,0.58,0.927,actual,meter_gateway
R0000105177,102,2026-01-03 04:30:00,0.0277,236.35,0.6,0.896,actual,meter_gateway
R0000105178,102,2026-01-03 04:45:00,0.0349,226.2,0.67,0.949,actual,meter_gateway
R0000105179,102,2026-01-03 05:00:00,0.0353,231.03,0.63,0.974,actual,meter_gateway
R0000105180,102,2026-01-03 05:15:00,0.0358,229.87,0.64,0.96,actual,meter_gateway
R0000105181,102,2026-01-03 05:30:00,0.0288,232.02,0.48,0.931,actual,meter_gateway
R0000105182,102,2026-01-03 05:45:00,0.0325,228.78,0.64,0.893,actual,meter_gateway
R0000105183,102,2026-01-03 06:00:00,0.0318,230.91,0.61,0.911,actual,meter_gateway
R0000105184,102,2026-01-03 06:15:00,0.0678,232.24,1.25,0.973,estimated,legacy_import
R0000105185,102,2026-01-03 06:30:00,0.1105,230.61,1.86,1.0,actual,meter_gateway
R0000105186,102,2026-01-03 06:45:00,0.1611,231.02,3.01,0.937,actual,meter_gateway
R0000105187,102,2026-01-03 07:00:00,0.2196,224.53,4.14,0.946,estimated,legacy_import
R0000105188,102,2026-01-03 07:15:00,0.2725,227.93,4.9,0.949,estimated,legacy_import
R0000105189,102,2026-01-03 07:30:00,0.2763,229.52,5.15,0.929,actual,meter_gateway
R0000105190,102,2026-01-03 07:45:00,0.3041,225.03,5.72,0.969,actual,meter_gateway
R0000105191,102,2026-01-03 08:00:00,0.389,225.31,7.46,0.956,actual,meter_gateway
R0000105192,102,2026-01-03 08:15:00,0.3999,229.56,7.83,0.881,actual,meter_gateway
R0000105193,102,2026-01-03 08:30:00,0.4418,231.49,7.21,0.955,actual,meter_gateway
R0000105194,102,2026-01-03 08:45:00,0.5236,229.68,9.83,0.977,actual,meter_gateway
R0000105195,102,2026-01-03 09:00:00,0.4597,238.82,7.7,0.941,actual,meter_gateway
R0000105196,102,2026-01-03 09:15:00,0.5554,229.12,8.76,0.983,estimated,legacy_import
R0000105197,102,2026-01-03 09:30:00,0.6286,232.22,11.72,0.948,actual,meter_gateway
R0000105198,102,2026-01-03 09:45:00,0.5399,227.87,9.02,0.94,estimated,legacy_import
R0000105199,102,2026-01-03 10:00:00,0.5997,228.52,10.53,0.969,actual,meter_gateway
R0000105200,102,2026-01-03 10:15:00,0.5155,234.75,9.49,0.92,actual,meter_gateway
R0000105201,102,2026-01-03 10:30:00,0.6333,227.62,11.56,0.973,actual,meter_gateway
R0000105202,102,2026-01-03 10:45:00,0.6734,233.6,12.61,0.896,estimated,legacy_import
R0000105203,102,2026-01-03 11:00:00,0.6993,232.5,12.8,0.965,actual,meter_gateway
R0000105204,102,2026-01-03 11:15:00,0.73,231.44,13.22,0.923,actual,meter_gateway
R0000105205,102,2026-01-03 11:30:00,0.6878,229.0,11.66,0.948,actual,meter_gateway
R0000105206,102,2026-01-03 11:45:00,0.7123,228.07,12.51,0.926,estimated,legacy_import
R0000105207,102,2026-01-03 12:00:00,0.7631,233.54,12.34,0.991,actual,meter_gateway
R0000105208,102,2026-01-03 12:15:00,0.6465,233.51,12.06,0.96,estimated,legacy_import
R0000105209,102,2026-01-03 12:30:00,0.6246,229.41,11.55,0.911,estimated,legacy_import
R0000105210,102,2026-01-03 12:45:00,0.7605,228.97,15.15,0.928,actual,meter_gateway
R0000105211,102,2026-01-03 13:00:00,0.7375,229.26,13.0,0.942,actual,meter_gateway
R0000105212,102,2026-01-03 13:15:00,0.6518,232.11,11.91,0.911,actual,meter_gateway
R0000105213,102,2026-01-03 13:30:00,0.6868,233.51,12.34,0.932,actual,meter_gateway
R0000105214,102,2026-01-03 13:45:00,0.5872,229.08,11.03,0.921,actual,meter_gateway
R0000105215,102,2026-01-03 14:00:00,0.652,230.25,11.8,0.93,actual,meter_gateway
R0000105216,102,2026-01-03 14:15:00,0.5538,230.27,9.98,0.983,actual,meter_gateway
R0000105217,102,2026-01-03 14:30:00,0.5623,229.93,10.5,0.912,actual,meter_gateway
R0000105218,102,2026-01-03 14:45:00,0.4608,229.64,9.42,0.94,actual,meter_gateway
R0000105219,102,2026-01-03 15:00:00,0.6112,230.6,11.6,0.923,actual,meter_gateway
R0000105220,102,2026-01-03 15:15:00,0.45,226.57,7.98,0.951,actual,meter_gateway
R0000105221,102,2026-01-03 15:30:00,0.5271,232.73,8.66,0.955,actual,meter_gateway
R0000105222,102,2026-01-03 15:45:00,0.3531,229.45,6.0,0.97,actual,meter_gateway
R0000105223,102,2026-01-03 16:00:00,0.3681,234.32,5.98,0.943,estimated,legacy_import
R0000105224,102,2026-01-03 16:15:00,225.1815,230.25,6.35,0.949,actual,meter_gateway
R0000105225,102,2026-01-03 16:30:00,0.3012,232.16,5.66,0.952,actual,meter_gateway
R0000105226,102,2026-01-03 16:45:00,0.2739,229.39,4.97,0.989,manual_estimate,manual_correction
R0000105227,102,2026-01-03 17:00:00,0.1998,233.99,3.81,0.93,actual,meter_gateway
R0000105228,102,2026-01-03 17:15:00,0.1777,232.54,3.09,0.943,actual,meter_gateway
R0000105229,102,2026-01-03 17:30:00,0.1224,228.7,2.25,1.0,actual,meter_gateway
R0000105230,102,2026-01-03 17:45:00,0.0691,224.41,1.42,0.861,actual,meter_gateway
R0000105231,102,2026-01-03 18:00:00,0.0384,229.15,0.69,0.899,estimated,legacy_import
R0000105232,102,2026-01-03 18:15:00,0.0342,229.57,0.6,0.955,actual,meter_gateway
R0000105233,102,2026-01-03 18:30:00,0.0316,228.26,0.6,0.96,actual,meter_gateway
R0000105234,102,2026-01-03 18:45:00,0.032,228.34,0.62,0.938,estimated,legacy_import
R0000105235,102,2026-01-03 19:00:00,0.0336,232.71,0.6,0.928,actual,meter_gateway
R0000105236,102,2026-01-03 19:15:00,0.0286,227.21,0.52,0.979,actual,meter_gateway
R0000105237,102,2026-01-03 19:30:00,0.03,226.03,0.58,0.954,actual,meter_gateway
R0000105238,102,2026-99-99 25:61:00,0.0306,232.08,0.59,0.963,actual,meter_gateway
R0000105239,102,2026-01-03 20:00:00,0.0333,230.96,0.66,0.936,actual,meter_gateway
R0000105240,102,2026-01-03 20:15:00,0.0309,233.53,0.58,0.96,estimated,legacy_import
R0000105241,102,2026-01-03 20:30:00,0.0288,232.26,0.52,0.892,actual,meter_gateway
R0000105242,102,2026-01-03 20:45:00,0.0253,229.93,0.45,0.968,estimated,legacy_import
R0000105243,102,2026-01-03 21:00:00,0.0303,231.22,0.53,0.945,actual,meter_gateway
R0000105244,102,2026-01-03 21:15:00,0.029,231.22,0.57,0.923,actual,meter_gateway
R0000105245,102,2026-01-03 21:30:00,0.0298,233.23,0.54,0.97,actual,meter_gateway
R0000105246,102,2026-01-03 21:45:00,0.0321,224.9,0.66,0.922,actual,meter_gateway
R0000105247,102,2026-01-03 22:00:00,0.0297,228.43,0.58,0.944,actual,meter_gateway
R0000105248,102,2026-01-03 22:15:00,0.0265,230.6,0.48,0.979,actual,meter_gateway
R0000105249,102,2026-01-03 22:30:00,0.0348,230.83,0.67,0.937,actual,meter_gateway
R0000105250,102,2026-01-03 22:45:00,0.0343,228.38,0.58,0.95,actual,meter_gateway
R0000105251,102,2026-01-03 23:00:00,0.0343,236.75,0.57,0.95,actual,meter_gateway
R0000105252,102,2026-01-03 23:15:00,0.034,226.94,0.61,0.941,actual,meter_gateway
R0000105253,102,2026-01-03 23:30:00,0.0288,224.44,0.6,0.907,actual,meter_gateway
R0000105254,102,2026-01-03 23:45:00,0.0302,231.59,0.56,0.955,actual,meter_gateway
R0000105255,103,2026-01-03 00:00:00,2.9059,227.94,55.64,0.979,estimated,legacy_import
R0000105256,103,2026-01-03 00:15:00,2.5627,225.51,44.79,0.96,actual,meter_gateway
R0000105257,103,2026-01-03 00:30:00,2.5128,232.82,45.92,0.959,actual,meter_gateway
R0000105258,103,2026-01-03 00:45:00,2.9684,225.34,56.92,0.974,actual,meter_gateway
R0000105259,103,2026-01-03 01:00:00,2.4234,234.32,44.83,0.951,actual,meter_gateway
R0000105260,103,2026-01-03 01:15:00,2.3895,233.87,40.28,0.975,actual,meter_gateway
R0000105261,103,2026-01-03 01:30:00,2.6713,236.7,52.32,0.94,estimated,legacy_import
R0000105262,103,2026-01-03 01:45:00,2.1595,232.41,38.79,0.967,actual,meter_gateway
R0000105263,103,2026-01-03 02:00:00,2.5247,220.76,45.98,0.94,actual,meter_gateway
R0000105264,103,2026-01-03 02:15:00,2.7482,230.65,50.74,0.916,estimated,legacy_import
R0000105265,103,2026-01-03 02:30:00,2.7262,225.09,56.65,0.895,actual,meter_gateway
R0000105266,103,2026-01-03 02:45:00,2.3347,228.63,45.85,0.919,actual,meter_gateway
R0000105267,103,2026-01-03 03:00:00,2.4615,233.6,42.25,0.921,estimated,legacy_import
R0000105268,103,2026-01-03 03:15:00,2.2601,233.85,37.28,1.0,estimated,legacy_import
R0000105269,103,2026-01-03 03:30:00,2.4854,218.6,53.3,0.924,actual,meter_gateway
R0000105270,103,2026-01-03 03:45:00,2.4516,232.19,42.36,0.98,actual,meter_gateway
R0000105271,103,2026-01-03 04:00:00,2.5417,230.75,48.31,0.949,actual,meter_gateway
R0000105272,103,2026-01-03 04:15:00,2.7708,236.94,48.95,0.93,estimated,legacy_import
R0000105273,103,2026-01-03 04:30:00,2.7858,231.33,47.26,0.963,actual,meter_gateway
R0000105274,103,2026-01-03 04:45:00,2.4905,229.44,45.06,0.953,actual,meter_gateway
R0000105275,103,2026-01-03 05:15:00,2.5734,231.06,46.48,0.962,actual,meter_gateway
R0000105276,103,2026-01-03 05:30:00,2.5492,228.05,45.4,0.976,actual,meter_gateway
R0000105277,103,2026-01-03 05:45:00,2.8119,232.94,53.13,0.936,actual,meter_gateway
R0000105278,103,2026-01-03 06:00:00,2.4003,225.44,44.1,0.94,estimated,legacy_import
R0000105279,103,2026-01-03 06:15:00,2.6813,231.53,48.65,0.938,actual,meter_gateway
R0000105280,103,2026-01-03 06:30:00,2.3385,229.22,44.42,0.92,actual,meter_gateway
R0000105281,103,2026-01-03 06:45:00,2.5159,230.39,47.0,0.965,actual,meter_gateway
R0000105282,103,2026-01-03 07:00:00,2.6699,225.04,53.97,0.904,actual,meter_gateway
R0000105283,103,2026-01-03 07:15:00,2.619,233.87,51.13,0.876,actual,meter_gateway
R0000105284,103,2026-01-03 07:30:00,2.2229,230.28,40.27,0.958,actual,meter_gateway
R0000105285,103,2026-01-03 07:45:00,2.4247,229.18,43.92,0.92,actual,meter_gateway
R0000105286,103,2026-01-03 08:00:00,2.2215,230.45,39.94,0.971,actual,meter_gateway
R0000105287,103,2026-01-03 08:15:00,2.4606,236.5,44.52,0.92,actual,meter_gateway
R0000105288,103,2026-01-03 08:30:00,2.4895,231.08,46.43,0.953,actual,meter_gateway
R0000105289,103,2026-01-03 08:45:00,2.3982,230.6,45.13,0.919,actual,meter_gateway
R0000105290,103,2026-01-03 09:00:00,2.4947,227.47,47.5,0.955,actual,meter_gateway
R0000105291,103,2026-01-03 09:15:00,2.1428,231.02,37.31,0.999,actual,meter_gateway
R0000105292,103,2026-01-03 09:30:00,2.5983,229.04,49.19,0.933,estimated,legacy_import
R0000105293,103,2026-01-03 09:45:00,2.5889,229.27,47.64,0.955,actual,meter_gateway
R0000105294,103,2026-01-03 10:00:00,2.6029,227.06,46.13,0.943,actual,meter_gateway
R0000105295,103,2026-01-03 10:15:00,2.7771,232.89,51.55,0.986,estimated,legacy_import
R0000105296,103,2026-01-03 10:30:00,2.3288,231.46,43.55,0.949,actual,meter_gateway
R0000105297,103,2026-01-03 10:45:00,2.738,227.13,50.98,0.934,actual,meter_gateway
R0000105298,103,2026-01-03 11:00:00,2.4747,233.02,43.72,0.96,actual,meter_gateway
R0000105299,103,2026-01-03 11:15:00,2.2381,226.12,42.55,0.94,estimated,legacy_import
R0000105300,103,2026-01-03 11:30:00,2.2853,223.37,43.06,0.926,actual,meter_gateway
R0000105301,103,2026-01-03 11:45:00,2.5677,228.45,45.36,0.973,actual,meter_gateway
R0000105302,103,2026-01-03 12:00:00,2.4877,234.85,44.25,0.883,actual,meter_gateway
R0000105303,103,2026-01-03 12:15:00,2.2763,232.13,39.67,0.944,actual,meter_gateway
R0000105304,103,2026-01-03 12:30:00,2.3965,227.61,40.96,0.955,actual,meter_gateway
R0000105305,103,2026-01-03 12:45:00,2.1477,234.23,37.63,0.939,actual,meter_gateway
R0000105306,103,2026-01-03 13:00:00,2.716,225.92,47.59,0.981,actual,meter_gateway
R0000105307,103,2026-01-03 13:15:00,2.5345,232.03,49.98,0.914,actual,meter_gateway
R0000105308,103,2026-01-03 13:30:00,2.6196,233.63,45.84,0.956,actual,meter_gateway
R0000105309,103,2026-01-03 13:45:00,2.1413,228.82,44.49,0.93,actual,meter_gateway
R0000105310,103,2026-01-03 14:00:00,2.2364,229.2,40.19,0.947,actual,meter_gateway
R0000105311,103,2026-01-03 14:15:00,2.1668,233.83,40.94,0.908,actual,meter_gateway
R0000105312,103,2026-01-03 14:30:00,2.2045,232.77,41.48,0.916,actual,meter_gateway
R0000105313,103,2026-01-03 14:45:00,2.2645,229.38,40.43,0.946,actual,meter_gateway
R0000105314,103,2026-01-03 15:00:00,2.1179,233.59,38.51,0.934,actual,meter_gateway
R0000105315,103,2026-01-03 15:15:00,2.2449,229.68,40.56,0.96,actual,meter_gateway
R0000105316,103,2026-01-03 15:30:00,2.3666,232.13,39.88,0.95,actual,meter_gateway
R0000105317,103,2026-01-03 15:45:00,1.9478,233.54,37.01,0.915,actual,meter_gateway
R0000105318,103,2026-01-03 16:00:00,2.4078,226.72,48.87,0.879,actual,meter_gateway
R0000105319,103,2026-01-03 16:15:00,2.2603,230.13,42.29,0.934,actual,meter_gateway
R0000105320,103,2026-01-03 16:30:00,2.5417,229.56,46.83,0.935,actual,meter_gateway
R0000105321,103,2026-01-03 16:45:00,2.4382,235.53,41.11,0.967,actual,meter_gateway
R0000105322,103,2026-01-03 17:00:00,2.0785,228.65,41.15,0.94,actual,meter_gateway
R0000105323,103,2026-01-03 17:15:00,2.2464,228.48,41.67,0.945,estimated,legacy_import
R0000105324,103,2026-01-03 17:30:00,2.1633,226.64,41.45,0.944,actual,meter_gateway
R0000105325,103,2026-01-03 17:45:00,2.4613,226.65,47.88,0.936,actual,meter_gateway
R0000105326,103,2026-01-03 18:00:00,1.985,225.19,35.02,0.984,actual,meter_gateway
R0000105327,103,2026-01-03 18:15:00,2.2091,231.74,40.54,0.927,actual,meter_gateway
R0000105328,103,2026-01-03 18:30:00,2.2768,225.91,42.01,0.966,actual,meter_gateway
R0000105329,103,2026-99-99 25:61:00,2.2412,228.13,45.61,0.915,actual,meter_gateway
R0000105330,103,2026-01-03 19:00:00,2.0696,225.84,38.04,0.908,actual,meter_gateway
R0000105331,103,2026-01-03 19:15:00,1.9177,234.14,37.46,0.949,actual,meter_gateway
R0000105332,103,2026-01-03 19:30:00,2.4775,232.19,46.87,0.942,actual,meter_gateway
R0000105333,103,2026-01-03 19:45:00,2.4414,230.74,48.52,0.934,estimated,legacy_import
