reading_id,meter_id,reading_timestamp,energy_kwh,voltage,current,power_factor,reading_type,source_system
R0000056544,94,2026-01-02 10:15:00,0.6538,228.48,11.51,0.943,actual,meter_gateway
R0000056545,94,2026-01-02 10:30:00,0.7538,230.39,12.97,0.973,actual,meter_gateway
R0000056546,94,2026-01-02 10:45:00,0.9094,229.22,15.97,0.96,actual,meter_gateway
R0000056547,94,2026-01-02 11:00:00,0.6994,226.5,13.27,0.909,actual,meter_gateway
R0000056548,94,2026-01-02 11:15:00,0.6343,224.16,13.23,0.868,estimated,legacy_import
R0000056549,94,2026-01-02 11:30:00,0.8647,232.51,15.16,0.931,actual,meter_gateway
R0000056550,94,2026-01-02 11:45:00,0.6924,232.83,12.18,0.895,estimated,legacy_import
R0000056551,94,2026-01-02 12:00:00,0.7626,236.24,14.39,0.928,actual,meter_gateway
R0000056552,94,2026-01-02 12:15:00,0.8919,233.43,15.96,0.944,actual,meter_gateway
R0000056553,94,2026-01-02 12:30:00,0.5833,228.65,10.81,0.953,estimated,legacy_import
R0000056554,94,2026-01-02 12:45:00,0.6975,227.82,11.97,0.984,actual,meter_gateway
R0000056555,94,2026-01-02 13:00:00,0.825,232.52,15.75,0.955,estimated,legacy_import
R0000056556,94,2026-01-02 13:15:00,0.7181,227.57,12.62,0.946,estimated,legacy_import
R0000056557,94,2026-01-02 13:30:00,0.7361,231.03,12.12,0.946,actual,meter_gateway
R0000056558,94,2026-01-02 13:45:00,0.7591,225.01,14.6,0.892,estimated,legacy_import
R0000056559,94,2026-01-02 14:00:00,0.771,233.11,16.3,0.852,estimated,legacy_import
R0000056560,94,2026-01-02 14:15:00,0.6422,234.04,11.87,0.978,estimated,legacy_import
R0000056561,94,2026-01-02 14:30:00,0.7583,230.74,15.64,0.861,estimated,legacy_import
R0000056562,94,2026-01-02 14:45:00,0.8184,231.42,16.97,0.938,actual,meter_gateway
R0000056563,94,2026-01-02 15:00:00,0.7385,228.89,13.05,0.932,actual,meter_gateway
R0000056564,94,2026-01-02 15:15:00,0.761,229.31,14.13,0.907,actual,meter_gateway
R0000056565,94,2026-01-02 15:30:00,0.8348,230.69,14.67,0.955,actual,meter_gateway
R0000056566,94,2026-01-02 15:45:00,0.6312,238.81,11.76,0.92,actual,meter_gateway
R0000056567,94,2026-01-02 16:00:00,0.7657,227.12,15.46,0.918,actual,meter_gateway
R0000056568,94,2026-01-02 16:15:00,0.8705,230.92,16.57,0.932,actual,meter_gateway
R0000056569,94,2026-01-02 16:30:00,0.6952,229.54,12.87,0.939,actual,meter_gateway
R0000056570,94,2026-01-02 16:45:00,0.7119,228.82,12.78,0.929,actual,meter_gateway
R0000056571,94,2026-01-02 17:00:00,0.8554,228.83,19.62,0.854,actual,meter_gateway
R0000056572,94,2026-01-02 17:15:00,0.7142,226.7,11.77,0.975,actual,meter_gateway
R0000056573,94,2026-01-02 17:30:00,0.6539,228.68,11.34,0.916,actual,meter_gateway
R0000056574,94,2026-01-02 17:45:00,0.6207,232.19,10.46,1.0,actual,meter_gateway
R0000056575,94,2026-01-02 18:00:00,0.7075,229.09,13.87,0.933,actual,meter_gateway
R0000056576,94,2026-01-02 18:15:00,0.6335,226.31,11.62,0.952,actual,meter_gateway
R0000056577,94,2026-01-02 18:30:00,0.7753,232.35,13.63,0.908,actual,meter_gateway
R0000056578,94,2026-01-02 18:45:00,0.8103,227.22,14.73,0.929,estimated,legacy_import
R0000056579,94,2026-01-02 19:00:00,0.7083,224.47,12.73,0.987,actual,meter_gateway
R0000056580,94,2026-01-02 19:30:00,0.57,235.13,10.35,0.966,actual,meter_gateway
R0000056581,94,2026-01-02 19:45:00,0.7128,232.59,12.69,0.96,actual,meter_gateway
R0000056582,94,2026-01-02 20:00:00,0.6667,230.24,11.79,0.915,actual,meter_gateway
R0000056583,94,2026-01-02 20:15:00,0.6795,233.33,11.59,0.954,actual,meter_gateway
R0000056584,94,2026-01-02 20:30:00,0.7806,225.12,13.79,0.951,actual,meter_gateway
R0000056585,94,2026-01-02 20:45:00,0.825,233.02,16.12,0.925,actual,meter_gateway
R0000056586,94,2026-01-02 21:00:00,0.3082,229.08,5.69,0.958,estimated,legacy_import
R0000056587,94,2026-01-02 21:15:00,0.39,226.85,7.51,0.942,actual,meter_gateway
R0000056588,94,2026-01-02 21:30:00,0.4714,227.69,8.66,0.962,estimated,legacy_import
R0000056589,94,2026-01-02 21:45:00,0.4884,231.84,9.38,0.978,actual,meter_gateway
R0000056590,94,2026-01-02 22:00:00,0.4474,226.79,8.29,0.977,actual,meter_gateway
R0000056591,94,2026-01-02 22:15:00,-5.2125,229.32,9.28,0.926,actual,meter_gateway
R0000056592,94,2026-01-02 22:30:00,0.4092,233.93,6.86,0.971,estimated,legacy_import
R0000056593,94,2026-01-02 22:45:00,0.3013,233.5,5.09,0.954,estimated,legacy_import
R0000056594,94,2026-01-02 23:00:00,0.1766,226.69,3.76,0.917,actual,meter_gateway
R0000056595,94,2026-01-02 23:15:00,0.1819,230.47,3.85,0.906,actual,meter_gateway
R0000056596,94,2026-01-02 23:30:00,0.1616,230.99,3.03,0.93,estimated,legacy_import
R0000056597,94,2026-01-02 23:45:00,0.2347,225.07,4.18,0.933,actual,meter_gateway
R0000056598,95,2026-01-02 00:00:00,0.2925,228.39,5.77,0.924,estimated,legacy_import
R0000056599,95,2026-01-02 00:15:00,0.2395,227.04,4.64,0.922,actual,meter_gateway
R0000056600,95,2026-01-02 00:30:00,0.2874,227.24,5.69,0.925,actual,meter_gateway
R0000056601,95,2026-01-02 00:45:00,0.2756,234.11,5.35,0.943,actual,meter_gateway
R0000056602,95,2026-01-02 01:00:00,0.2638,233.5,4.46,0.917,actual,meter_gateway
R0000056603,95,2026-01-02 01:15:00,0.2626,233.24,4.35,1.0,actual,meter_gateway
R0000056604,95,2026-01-02 01:30:00,0.2841,224.08,4.87,0.94,actual,meter_gateway
R0000056605,95,2026-01-02 01:45:00,0.2524,225.22,4.72,0.938,actual,meter_gateway
R0000056606,95,2026-01-02 02:00:00,0.2969,231.93,4.86,1.0,actual,meter_gateway
R0000056607,95,2026-01-02 02:15:00,0.2492,229.25,4.87,0.925,actual,meter_gateway
R0000056608,95,2026-01-02 02:30:00,0.287,225.63,4.7,0.986,actual,meter_gateway
R0000056609,95,2026-01-02 02:45:00,0.2811,234.65,5.82,0.944,actual,meter_gateway
R0000056610,95,2026-01-02 03:00:00,0.2562,228.96,4.64,0.956,actual,meter_gateway
R0000056611,95,2026-01-02 03:15:00,0.2747,233.56,5.14,0.973,actual,meter_gateway
R0000056612,95,2026-01-02 03:30:00,0.3116,225.95,5.81,0.95,actual,meter_gateway
R0000056613,95,2026-01-02 03:45:00,0.2746,223.94,5.31,0.92,actual,meter_gateway
R0000056614,95,2026-01-02 04:00:00,0.2578,223.3,4.76,0.944,actual,meter_gateway
R0000056615,95,2026-01-02 04:15:00,0.2705,232.76,5.52,0.857,actual,meter_gateway
R0000056616,95,2026-01-02 04:30:00,0.2805,235.69,5.19,0.953,actual,meter_gateway
R0000056617,95,2026-01-02 04:45:00,0.2967,229.42,5.68,0.943,actual,meter_gateway
R0000056618,95,2026-01-02 05:00:00,0.2478,229.23,4.66,0.94,actual,meter_gateway
R0000056619,95,2026-01-02 05:15:00,0.2659,232.66,5.06,0.947,actual,meter_gateway
R0000056620,95,2026-01-02 05:30:00,0.2979,231.27,5.9,0.912,actual,meter_gateway
R0000056621,95,2026-01-02 05:45:00,0.3289,225.65,6.29,0.931,estimated,legacy_import
R0000056622,95,2026-01-02 06:00:00,0.639,229.32,10.97,0.968,estimated,legacy_import
R0000056623,95,2026-01-02 06:15:00,0.6479,227.23,11.53,0.921,actual,meter_gateway
R0000056624,95,2026-01-02 06:30:00,0.5487,229.21,9.95,0.938,actual,meter_gateway
R0000056625,95,2026-01-02 06:45:00,0.6058,230.43,11.85,0.914,actual,meter_gateway
R0000056626,95,2026-01-02 07:00:00,0.651,229.53,11.46,0.945,actual,meter_gateway
R0000056627,95,2026-01-02 07:15:00,0.6308,233.79,11.78,0.908,actual,meter_gateway
R0000056628,95,2026-01-02 07:30:00,0.6552,226.75,12.51,0.945,actual,meter_gateway
R0000056629,95,2026-01-02 07:45:00,0.6065,226.21,11.47,0.933,actual,meter_gateway
R0000056630,95,2026-01-02 08:00:00,1.3236,229.18,23.51,0.951,actual,meter_gateway
R0000056631,95,2026-01-02 08:15:00,1.2804,228.14,22.72,1.0,actual,meter_gateway
R0000056632,95,2026-01-02 08:30:00,1.3614,229.59,27.35,0.883,estimated,legacy_import
R0000056633,95,2026-01-02 08:45:00,1.3473,228.07,25.89,0.931,estimated,legacy_import
R0000056634,95,2026-01-02 09:00:00,1.3169,219.81,24.79,0.926,actual,meter_gateway
R0000056635,95,2026-01-02 09:15:00,1.4089,226.44,27.29,0.919,actual,meter_gateway
R0000056636,95,2026-01-02 09:30:00,1.3675,229.4,25.89,0.937,actual,meter_gateway
R0000056637,95,2026-01-02 09:45:00,1.1679,220.49,24.49,0.933,actual,meter_gateway
R0000056638,95,2026-01-02 10:00:00,1.1526,230.69,19.92,0.968,actual,meter_gateway
R0000056639,95,2026-01-02 10:15:00,1.364,228.0,27.6,0.911,actual,meter_gateway
R0000056640,95,2026-01-02 10:30:00,1.2964,229.42,23.13,0.926,actual,meter_gateway
R0000056641,95,2026-01-02 10:45:00,1.212,236.35,21.31,0.959,actual,meter_gateway
R0000056642,95,2026-01-02 11:00:00,1.1827,231.78,22.86,0.922,actual,meter_gateway
R0000056643,95,2026-01-02 11:15:00,1.4335,229.12,24.95,0.942,actual,meter_gateway
R0000056644,95,2026-01-02 11:30:00,1.116,226.86,21.32,0.904,actual,meter_gateway
R0000056645,95,2026-01-02 11:45:00,1.3862,233.78,23.19,0.923,estimated,legacy_import
R0000056646,95,2026-01-02 12:00:00,1.0934,224.0,21.94,0.901,estimated,legacy_import
R0000056647,95,2026-01-02 12:15:00,1.2486,229.63,22.48,0.947,actual,meter_gateway
R0000056648,95,2026-01-02 12:45:00,1.1308,227.34,19.95,0.938,actual,meter_gateway
R0000056649,95,2026-01-02 13:00:00,1.289,232.78,23.46,0.908,actual,meter_gateway
R0000056650,95,2026-01-02 13:15:00,1.0554,227.8,20.11,0.951,actual,meter_gateway
R0000056651,95,2026-01-02 13:30:00,1.3413,228.39,24.05,0.962,actual,meter_gateway
R0000056652,95,2026-01-02 13:45:00,1.1692,229.89,19.59,0.891,actual,meter_gateway
R0000056653,95,2026-01-02 14:00:00,1.3264,229.03,24.6,0.883,actual,meter_gateway
R0000056654,95,2026-01-02 14:15:00,0.9711,227.54,16.14,0.965,actual,meter_gateway
R0000056655,95,2026-01-02 14:30:00,1.2174,233.02,24.59,0.916,actual,meter_gateway
R0000056656,95,2026-01-02 14:45:00,1.2324,229.48,22.93,0.924,actual,meter_gateway
R0000056657,95,2026-01-02 15:00:00,1.3666,228.74,25.71,0.912,actual,meter_gateway
R0000056658,95,2026-01-02 15:15:00,1.2159,227.44,22.79,0.944,actual,meter_gateway
R0000056659,95,2026-01-02 15:30:00,1.2023,233.43,21.41,0.944,actual,meter_gateway
R0000056660,95,2026-01-02 15:45:00,1.1468,232.55,22.13,0.9,estimated,legacy_import
R0000056661,95,2026-01-02 16:00:00,1.3658,232.2,24.96,0.955,actual,meter_gateway
R0000056662,95,2026-01-02 16:15:00,1.2185,231.95,23.34,0.975,estimated,legacy_import
R0000056663,95,2026-01-02 16:30:00,1.2693,228.18,23.68,0.959,actual,meter_gateway
R0000056664,95,2026-01-02 16:45:00,1.1775,231.01,21.26,0.942,actual,meter_gateway
R0000056665,95,2026-01-02 17:00:00,1.2348,236.17,20.51,0.948,actual,meter_gateway
R0000056666,95,2026-01-02 17:15:00,1.3278,229.6,22.38,0.969,actual,meter_gateway
R0000056667,95,2026-01-02 17:30:00,1.4197,231.67,27.69,0.917,actual,meter_gateway
R0000056668,95,2026-01-02 17:45:00,1.3058,231.91,24.29,0.925,actual,meter_gateway
R0000056669,95,2026-01-02 18:00:00,0.6858,229.69,12.37,0.943,actual,meter_gateway
R0000056670,95,2026-01-02 18:15:00,0.5603,230.35,10.64,0.903,actual,meter_gateway
R0000056671,95,2026-01-02 18:30:00,0.5088,230.99,9.21,0.945,actual,meter_gateway
R0000056672,95,2026-01-02 18:45:00,0.6036,225.64,10.74,0.99,actual,meter_gateway
R0000056673,95,2026-01-02 19:00:00,0.5232,229.72,10.3,0.855,estimated,legacy_import
R0000056674,95,2026-01-02 19:15:00,0.667,231.05,12.67,0.94,estimated,legacy_import
R0000056675,95,2026-01-02 19:30:00,0.5828,234.27,11.26,0.889,actual,meter_gateway
R0000056676,95,2026-01-02 19:45:00,0.6751,231.45,11.98,0.975,actual,meter_gateway
R0000056677,95,2026-01-02 20:00:00,0.2762,233.54,4.78,0.932,actual,meter_gateway
R0000056678,95,2026-01-02 20:15:00,0.243,225.56,4.94,0.923,actual,meter_gateway
R0000056679,95,2026-01-02 20:30:00,0.2949,225.81,5.99,0.912,actual,meter_gateway
R0000056680,95,2026-01-02 20:45:00,0.277,228.27,4.59,0.931,actual,meter_gateway
R0000056681,95,2026-01-02 21:00:00,0.3174,234.9,5.66,0.927,estimated,legacy_import
R0000056682,95,2026-01-02 21:15:00,0.2743,231.24,5.13,0.932,actual,meter_gateway
R0000056683,95,2026-01-02 21:30:00,0.267,222.23,4.54,0.987,actual,meter_gateway
R0000056684,95,2026-01-02 21:45:00,0.318,233.57,5.53,0.942,estimated,legacy_import
R0000056685,95,2026-01-02 22:00:00,0.259,232.84,4.95,0.922,estimated,legacy_import
R0000056686,95,2026-01-02 22:15:00,0.2463,231.9,4.41,0.927,estimated,legacy_import
R0000056687,95,2026-01-02 22:30:00,0.2747,225.93,5.91,0.924,estimated,legacy_import
R0000056688,95,2026-01-02 22:45:00,0.2843,230.0,5.1,0.977,estimated,legacy_import
R0000056689,95,2026-01-02 23:00:00,0.2701,223.82,4.82,0.994,actual,meter_gateway
R0000056690,95,2026-01-02 23:15:00,0.2636,227.35,5.19,0.948,actual,meter_gateway
R0000056691,95,2026-01-02 23:30:00,0.3034,226.65,5.36,0.919,actual,meter_gateway
R0000056692,95,2026-01-02 23:45:00,0.3062,231.0,5.68,0.953,actual,meter_gateway
R0000056693,96,2026-01-02 00:00:00,0.1631,226.96,2.71,0.962,actual,meter_gateway
R0000056694,96,2026-01-02 00:15:00,0.1476,228.46,2.85,0.948,actual,meter_gateway
R0000056695,96,2026-01-02 00:30:00,0.157,230.19,2.66,0.941,actual,meter_gateway
R0000056696,96,2026-01-02 00:45:00,0.1632,229.7,2.92,0.977,actual,meter_gateway
R0000056697,96,2026-01-02 01:00:00,0.1402,230.23,2.52,0.942,actual,meter_gateway
R0000056698,96,2026-01-02 01:15:00,0.1454,229.09,2.95,0.954,actual,meter_gateway
R0000056699,96,2026-01-02 01:30:00,0.1386,235.16,2.35,0.922,estimated,legacy_import
R0000056700,96,2026-01-02 01:45:00,0.1625,226.84,2.97,0.928,actual,meter_gateway
R0000056701,96,2026-01-02 02:00:00,0.1593,231.93,2.62,0.944,estimated,legacy_import
R0000056702,96,2026-01-02 02:15:00,0.1474,228.74,3.01,1.0,actual,meter_gateway
R0000056703,96,2026-01-02 02:30:00,0.1512,234.9,2.69,0.978,actual,meter_gateway
R0000056704,96,2026-01-02 02:45:00,0.1368,234.51,2.79,0.881,actual,meter_gateway
R0000056705,96,2026-01-02 03:00:00,0.1656,226.41,3.18,0.924,actual,meter_gateway
R0000056706,96,2026-01-02 03:15:00,0.1514,221.36,3.1,0.929,actual,meter_gateway
R0000056707,96,2026-01-02 03:30:00,0.173,228.83,3.32,0.944,actual,meter_gateway
R0000056708,96,2026-01-02 03:45:00,0.1557,227.29,2.59,0.975,actual,meter_gateway
R0000056709,96,2026-01-02 04:00:00,0.1479,221.98,2.56,0.964,actual,meter_gateway
R0000056710,96,2026-01-02 04:15:00,0.1545,232.53,2.99,0.933,actual,meter_gateway
R0000056711,96,2026-01-02 04:30:00,0.1613,229.77,2.95,0.93,actual,meter_gateway
R0000056712,96,2026-01-02 04:45:00,0.1694,228.59,3.14,0.912,actual,meter_gateway
R0000056713,96,2026-01-02 05:00:00,0.1507,228.94,2.94,0.941,actual,meter_gateway
R0000056714,96,2026-01-02 05:15:00,0.1651,227.25,3.03,0.926,actual,meter_gateway
R0000056715,96,2026-01-02 05:30:00,0.1371,230.66,2.48,0.928,actual,meter_gateway
R0000056716,96,2026-01-02 05:45:00,0.1624,228.39,3.12,0.968,actual,meter_gateway
R0000056717,96,2026-01-02 06:00:00,0.336,229.53,5.99,0.986,actual,meter_gateway
R0000056718,96,2026-01-02 06:15:00,0.3631,231.22,7.62,0.919,actual,meter_gateway
R0000056719,96,2026-01-02 06:30:00,0.3646,230.94,6.53,0.903,actual,meter_gateway
R0000056720,96,2026-01-02 06:45:00,0.3263,225.06,6.12,0.942,actual,meter_gateway
R0000056721,96,2026-01-02 07:00:00,0.3656,229.17,7.38,0.849,actual,meter_gateway
R0000056722,96,2026-01-02 07:15:00,0.3214,229.3,5.7,0.959,actual,meter_gateway
R0000056723,96,2026-01-02 07:30:00,0.3541,224.97,6.82,0.932,estimated,legacy_import
R0000056724,96,2026-01-02 07:45:00,0.3247,225.99,6.54,0.915,actual,meter_gateway
R0000056725,96,2026-01-02 08:00:00,0.7333,231.46,13.41,0.946,actual,meter_gateway
R0000056726,96,2026-01-02 08:15:00,0.654,231.53,11.79,0.958,estimated,legacy_import
R0000056727,96,2026-01-02 08:30:00,0.6597,233.32,13.17,0.932,actual,meter_gateway
R0000056728,96,2026-01-02 08:45:00,0.6465,230.12,12.27,0.955,actual,meter_gateway
R0000056729,96,2026-01-02 09:00:00,0.6158,227.89,11.27,0.967,actual,meter_gateway
R0000056730,96,2026-01-02 09:30:00,0.7066,228.74,13.0,0.947,actual,meter_gateway
R0000056731,96,2026-01-02 09:45:00,0.6367,231.32,11.19,0.949,estimated,legacy_import
R0000056732,96,2026-01-02 10:00:00,0.69,227.56,13.22,0.928,actual,meter_gateway
R0000056733,96,2026-01-02 10:15:00,0.698,230.95,12.8,0.926,estimated,legacy_import
R0000056734,96,2026-01-02 10:30:00,0.7001,235.52,12.55,0.945,actual,meter_gateway
R0000056735,96,2026-01-02 10:45:00,0.6152,228.15,13.0,0.876,actual,meter_gateway
R0000056736,96,2026-01-02 11:00:00,0.7301,233.14,14.17,0.921,actual,meter_gateway
R0000056737,96,2026-01-02 11:15:00,0.6284,227.42,12.34,0.901,actual,meter_gateway
R0000056738,96,2026-01-02 11:30:00,0.658,228.74,12.54,0.928,actual,meter_gateway
R0000056739,96,2026-01-02 11:45:00,0.6152,236.25,11.38,0.976,actual,meter_gateway
R0000056740,96,2026-01-02 12:00:00,0.7249,221.58,13.55,0.938,actual,meter_gateway
R0000056741,96,2026-01-02 12:15:00,0.7993,229.66,14.63,0.964,actual,meter_gateway
R0000056742,96,2026-01-02 12:30:00,0.7297,231.79,14.59,0.887,actual,meter_gateway
R0000056743,96,2026-01-02 12:45:00,0.7078,233.54,11.99,0.994,actual,meter_gateway
R0000056744,96,2026-01-02 13:00:00,0.662,234.09,11.35,0.939,estimated,legacy_import
R0000056745,96,2026-01-02 13:15:00,0.6378,228.71,11.07,0.941,actual,meter_gateway
R0000056746,96,2026-01-02 13:30:00,0.6979,228.28,12.89,0.933,actual,meter_gateway
R0000056747,96,2026-01-02 13:45:00,0.6281,229.99,11.78,0.958,actual,meter_gateway
R0000056748,96,2026-01-02 14:00:00,0.6884,226.18,14.2,0.928,actual,meter_gateway
R0000056749,96,2026-01-02 14:15:00,0.7659,232.36,14.24,0.922,actual,meter_gateway
R0000056750,96,2026-01-02 14:30:00,0.6793,223.48,13.38,0.92,actual,meter_gateway
R0000056751,96,2026-01-02 14:45:00,0.696,237.87,13.13,0.911,actual,meter_gateway
R0000056752,96,2026-01-02 15:00:00,0.7669,232.46,13.11,0.947,actual,meter_gateway
R0000056753,96,2026-01-02 15:15:00,0.6501,230.03,12.63,0.891,estimated,legacy_import
R0000056754,96,2026-01-02 15:30:00,0.7339,227.84,14.03,0.89,actual,meter_gateway
R0000056755,96,2026-01-02 15:45:00,0.7043,223.84,13.61,0.932,actual,meter_gateway
R0000056756,96,2026-01-02 16:00:00,0.6023,224.79,10.97,0.967,actual,meter_gateway
R0000056757,96,2026-01-02 16:15:00,0.6948,233.73,11.73,0.954,actual,meter_gateway
R0000056758,96,2026-01-02 16:30:00,0.6317,227.25,11.18,0.924,actual,meter_gateway
R0000056759,96,2026-01-02 16:45:00,0.6468,227.45,12.73,0.92,actual,meter_gateway
R0000056760,96,2026-01-02 17:00:00,0.7287,231.68,13.24,0.996,actual,meter_gateway
R0000056761,96,2026-01-02 17:15:00,0.4974,236.22,8.33,0.989,actual,meter_gateway
R0000056762,96,2026-01-02 17:30:00,0.5904,226.58,11.93,0.895,actual,meter_gateway
R0000056763,96,2026-01-02 17:45:00,0.6157,225.87,12.07,0.932,estimated,legacy_import
R0000056764,96,2026-01-02 18:00:00,0.3025,229.56,5.76,0.988,actual,meter_gateway
R0000056765,96,2026-01-02 18:15:00,0.2975,233.98,5.63,0.907,actual,meter_gateway
R0000056766,96,2026-01-02 18:30:00,0.3667,225.79,6.94,0.916,actual,meter_gateway
R0000056767,96,2026-01-02 18:45:00,0.3519,234.96,6.52,0.948,actual,meter_gateway
R0000056768,96,2026-01-02 19:00:00,0.3686,236.46,6.49,0.961,actual,meter_gateway
R0000056769,96,2026-01-02 19:15:00,0.3429,226.71,7.12,0.877,estimated,legacy_import
R0000056770,96,2026-01-02 19:30:00,0.3919,225.87,7.41,0.946,actual,meter_gateway
R0000056771,96,2026-01-02 19:45:00,0.2998,232.5,5.67,0.954,actual,meter_gateway
R0000056772,96,2026-01-02 20:00:00,0.1562,223.09,2.97,0.9,actual,meter_gateway
R0000056773,96,2026-01-02 20:15:00,0.1578,227.37,3.11,0.91,actual,meter_gateway
R0000056774,96,2026-01-02 20:30:00,0.1563,226.6,3.15,0.942,actual,meter_gateway
R0000056775,96,2026-01-02 20:45:00,0.1493,233.09,2.73,0.943,estimated,legacy_import
R0000056776,96,2026-01-02 21:00:00,0.1587,234.01,2.69,0.957,actual,meter_gateway
R0000056777,96,2026-01-02 21:15:00,0.1429,231.86,2.76,0.896,actual,meter_gateway
R0000056778,96,2026-01-02 21:30:00,0.1824,231.06,3.46,0.876,actual,meter_gateway
R0000056779,96,2026-01-02 21:45:00,0.1621,231.42,3.01,0.928,estimated,legacy_import
R0000056780,96,2026-01-02 22:00:00,0.1564,223.9,2.84,0.968,actual,meter_gateway
R0000056781,96,2026-01-02 22:15:00,0.1314,220.98,2.68,0.915,actual,meter_gateway
R0000056782,96,2026-01-02 22:30:00,0.1337,231.22,2.65,0.911,actual,meter_gateway
R0000056783,96,2026-01-02 22:45:00,0.146,229.87,2.72,1.0,actual,meter_gateway
R0000056784,96,2026-01-02 23:00:00,0.1389,228.82,2.36,0.935,actual,meter_gateway
R0000056785,96,2026-01-02 23:15:00,0.1502,227.91,2.86,0.911,actual,meter_gateway
R0000056786,96,2026-01-02 23:30:00,0.1528,228.09,2.76,0.962,actual,meter_gateway
R0000056787,96,2026-01-02 23:45:00,0.1357,223.14,2.44,0.947,actual,meter_gateway
R0000056788,97,2026-01-02 00:00:00,0.3556,230.64,6.05,0.93,actual,meter_gateway
R0000056789,97,2026-01-02 00:15:00,0.29,228.96,5.08,0.974,estimated,legacy_import
R0000056790,97,2026-01-02 00:30:00,0.3156,232.26,5.32,0.966,estimated,legacy_import
R0000056791,97,2026-01-02 00:45:00,0.328,230.08,6.5,0.989,actual,meter_gateway
R0000056792,97,2026-01-02 01:00:00,0.3353,228.38,6.26,0.922,actual,meter_gateway
R0000056793,97,2026-01-02 01:15:00,0.2666,231.9,4.91,1.0,actual,meter_gateway
R0000056794,97,2026-01-02 01:30:00,0.278,231.48,5.38,0.926,actual,meter_gateway
R0000056795,97,2026-01-02 01:45:00,0.2313,230.16,4.45,0.915,actual,meter_gateway
R0000056796,97,2026-01-02 02:00:00,0.341,232.62,5.82,0.938,actual,meter_gateway
R0000056797,97,2026-01-02 02:15:00,0.3376,228.98,6.05,0.939,actual,meter_gateway
R0000056798,97,2026-01-02 02:30:00,0.3479,223.04,6.91,0.927,actual,meter_gateway
R0000056799,97,2026-01-02 02:45:00,0.2928,228.63,5.82,-0.2,actual,meter_gateway
R0000056800,97,2026-01-02 03:00:00,0.4059,228.98,8.07,0.859,actual,meter_gateway
R0000056801,97,2026-01-02 03:15:00,0.2745,228.95,5.12,0.932,actual,meter_gateway
R0000056802,97,2026-01-02 03:30:00,0.2839,232.57,5.1,0.956,actual,meter_gateway
R0000056803,97,2026-01-02 03:45:00,0.3497,226.6,6.13,0.987,actual,meter_gateway
R0000056804,97,2026-01-02 04:00:00,0.3048,228.22,5.77,0.915,estimated,legacy_import
R0000056805,97,2026-01-02 04:15:00,0.3524,229.5,6.48,0.938,actual,meter_gateway
R0000056806,97,2026-01-02 04:30:00,0.3292,228.22,6.23,0.943,actual,meter_gateway
R0000056807,97,2026-01-02 04:45:00,0.3504,230.22,5.64,0.995,estimated,legacy_import
R0000056808,97,2026-01-02 05:00:00,0.4734,230.06,8.92,0.892,estimated,legacy_import
R0000056809,97,2026-01-02 05:15:00,0.3996,236.48,7.34,1.0,actual,meter_gateway
R0000056810,97,2026-01-02 05:30:00,0.4677,234.53,8.32,0.907,actual,meter_gateway
R0000056811,97,2026-01-02 05:45:00,0.473,231.54,8.99,0.966,actual,meter_gateway
R0000056812,97,2026-01-02 06:00:00,0.6017,231.02,10.73,0.933,actual,meter_gateway
R0000056813,97,2026-01-02 06:15:00,0.4727,230.35,9.22,0.888,actual,meter_gateway
R0000056814,97,2026-01-02 06:30:00,0.5497,230.16,9.99,0.949,actual,meter_gateway
R0000056815,97,2026-01-02 06:45:00,0.4288,223.51,7.47,0.981,actual,meter_gateway
R0000056816,97,2026-01-02 07:00:00,0.5236,232.93,9.42,0.902,actual,meter_gateway
R0000056817,97,2026-01-02 07:15:00,0.6291,230.62,12.13,0.911,actual,meter_gateway
R0000056818,97,2026-01-02 07:30:00,0.4054,230.05,8.05,0.908,actual,meter_gateway
R0000056819,97,2026-01-02 07:45:00,0.5982,234.07,10.97,0.925,estimated,legacy_import
R0000056820,97,2026-01-02 08:00:00,0.5147,226.98,10.07,0.922,actual,meter_gateway
R0000056821,97,2026-01-02 08:15:00,0.508,234.72,10.42,0.897,estimated,legacy_import
R0000056822,97,2026-01-02 08:30:00,0.456,233.79,8.26,0.947,actual,meter_gateway
R0000056823,97,2026-01-02 08:45:00,0.4681,236.98,8.26,0.968,actual,meter_gateway
R0000056824,97,2026-01-02 09:00:00,0.3575,234.39,7.11,0.891,estimated,legacy_import
R0000056825,97,2026-01-02 09:15:00,0.3813,227.14,6.97,0.941,actual,meter_gateway
R0000056826,97,2026-01-02 09:30:00,0.4448,228.83,8.92,0.9,actual,meter_gateway
R0000056827,97,2026-01-02 09:45:00,0.401,224.2,8.17,0.929,actual,meter_gateway
R0000056828,97,2026-01-02 10:00:00,0.444,229.95,7.75,0.96,actual,meter_gateway
R0000056829,97,2026-01-02 10:15:00,0.42,232.19,7.88,0.908,actual,meter_gateway
R0000056830,97,2026-01-02 10:30:00,0.3881,229.1,7.4,0.955,actual,meter_gateway
R0000056831,97,2026-01-02 10:45:00,0.4774,222.59,10.21,0.879,actual,meter_gateway
R0000056832,97,2026-01-02 11:00:00,0.5145,237.78,8.49,0.938,actual,meter_gateway
R0000056833,97,2026-01-02 11:15:00,0.3556,228.8,7.87,0.844,actual,meter_gateway
R0000056834,97,2026-01-02 11:30:00,0.452,224.67,8.31,0.963,actual,meter_gateway
