reading_id,meter_id,reading_timestamp,energy_kwh,voltage,current,power_factor,reading_type,source_system
R0000151449,85,2026-01-04 12:15:00,0.1937,231.26,3.55,0.912,actual,meter_gateway
R0000151450,85,2026-01-04 12:30:00,0.1917,229.33,3.56,0.964,actual,meter_gateway
R0000151451,85,2026-01-04 12:45:00,0.1799,229.42,3.28,0.943,actual,meter_gateway
R0000151452,85,2026-01-04 13:00:00,0.2209,233.3,3.95,0.939,actual,meter_gateway
R0000151453,85,2026-01-04 13:15:00,0.1954,228.52,3.37,0.949,actual,meter_gateway
R0000151454,85,2026-01-04 13:30:00,0.2243,228.23,3.85,0.963,actual,meter_gateway
R0000151455,85,2026-01-04 13:45:00,0.1963,233.45,3.62,0.893,actual,meter_gateway
R0000151456,85,2026-01-04 14:00:00,0.1992,230.14,3.3,0.986,actual,meter_gateway
R0000151457,85,2026-01-04 14:15:00,0.1837,229.68,3.6,0.953,actual,meter_gateway
R0000151458,85,2026-01-04 14:30:00,0.242,228.6,4.22,0.945,actual,meter_gateway
R0000151459,85,2026-01-04 14:45:00,0.2191,223.86,4.09,0.927,estimated,legacy_import
R0000151460,85,2026-01-04 15:00:00,0.1903,228.27,3.33,0.953,actual,meter_gateway
R0000151461,85,2026-01-04 15:15:00,0.1903,232.82,3.34,0.923,actual,meter_gateway
R0000151462,85,2026-01-04 15:30:00,0.2073,232.85,3.73,0.975,actual,meter_gateway
R0000151463,85,2026-01-04 15:45:00,0.1932,232.67,3.36,0.959,estimated,legacy_import
R0000151464,85,2026-01-04 16:00:00,0.1929,229.62,3.92,0.935,actual,meter_gateway
R0000151465,85,2026-01-04 16:15:00,0.1984,230.7,3.4,0.963,actual,meter_gateway
R0000151466,85,2026-01-04 16:30:00,0.1889,232.83,3.51,0.942,actual,meter_gateway
R0000151467,85,2026-01-04 16:45:00,0.1883,226.02,3.4,0.936,actual,meter_gateway
R0000151468,85,2026-01-04 17:00:00,0.2157,234.28,3.84,0.893,actual,meter_gateway
R0000151469,85,2026-01-04 17:15:00,0.2026,227.66,4.12,0.931,actual,meter_gateway
R0000151470,85,2026-01-04 17:30:00,0.2099,227.34,3.7,0.935,actual,meter_gateway
R0000151471,85,2026-01-04 17:45:00,0.2191,233.29,3.62,1.0,actual,meter_gateway
R0000151472,85,2026-01-04 18:00:00,0.1865,231.3,3.18,0.959,actual,meter_gateway
R0000151473,85,2026-01-04 18:15:00,0.1698,231.72,3.11,0.945,estimated,legacy_import
R0000151474,85,2026-01-04 18:30:00,0.1962,230.45,3.71,0.923,actual,meter_gateway
R0000151475,85,2026-01-04 18:45:00,0.1959,235.18,3.55,0.923,actual,meter_gateway
R0000151476,85,2026-01-04 19:00:00,0.1826,230.31,3.34,0.977,estimated,legacy_import
R0000151477,85,2026-01-04 19:15:00,0.1873,227.8,3.4,0.946,actual,meter_gateway
R0000151478,85,2026-01-04 19:30:00,0.1979,224.71,3.75,0.947,estimated,legacy_import
R0000151479,85,2026-01-04 19:45:00,0.1902,228.6,3.46,0.944,actual,meter_gateway
R0000151480,85,2026-01-04 20:00:00,0.2083,227.8,4.01,0.928,actual,meter_gateway
R0000151481,85,2026-01-04 20:15:00,0.2212,228.79,4.2,0.915,actual,meter_gateway
R0000151482,85,2026-01-04 20:30:00,0.2125,220.57,3.85,0.952,estimated,legacy_import
R0000151483,85,2026-01-04 20:45:00,0.201,232.98,3.22,0.931,actual,meter_gateway
R0000151484,85,2026-01-04 21:00:00,0.1994,233.19,3.62,0.927,actual,meter_gateway
R0000151485,85,2026-01-04 21:15:00,0.1918,229.04,3.62,0.965,actual,meter_gateway
R0000151486,85,2026-01-04 21:30:00,0.2102,234.75,3.41,0.982,actual,meter_gateway
R0000151487,85,2026-01-04 21:45:00,0.2065,235.49,3.52,0.992,actual,meter_gateway
R0000151488,85,2026-01-04 22:00:00,0.2196,226.63,4.12,0.93,actual,meter_gateway
R0000151489,85,2026-01-04 22:15:00,0.181,232.37,3.48,0.933,actual,meter_gateway
R0000151490,85,2026-01-04 22:30:00,0.2157,231.97,4.09,0.959,actual,meter_gateway
R0000151491,85,2026-01-04 22:45:00,0.2015,231.25,3.65,1.0,actual,meter_gateway
R0000151492,85,2026-01-04 23:00:00,0.1969,232.2,3.48,0.962,actual,meter_gateway
R0000151493,85,2026-01-04 23:15:00,0.215,229.25,3.42,0.939,actual,meter_gateway
R0000151494,85,2026-01-04 23:30:00,0.1955,230.69,3.77,0.937,actual,meter_gateway
R0000151495,85,2026-01-04 23:45:00,0.1843,235.09,3.23,0.942,actual,meter_gateway
R0000151496,86,2026-01-04 00:00:00,0.0486,223.03,0.9,0.985,actual,meter_gateway
R0000151497,86,2026-01-04 00:15:00,0.0507,227.74,1.07,0.886,actual,meter_gateway
R0000151498,86,2026-01-04 00:30:00,0.0444,222.39,0.81,0.939,estimated,legacy_import
R0000151499,86,2026-01-04 00:45:00,0.0495,227.25,0.93,0.953,actual,meter_gateway
R0000151500,86,2026-01-04 01:00:00,0.0448,226.8,0.84,0.902,actual,meter_gateway
R0000151501,86,2026-01-04 01:15:00,0.0491,233.02,0.91,0.894,actual,meter_gateway
R0000151502,86,2026-01-04 01:30:00,0.0396,232.54,0.74,0.904,actual,meter_gateway
R0000151503,86,2026-01-04 01:45:00,0.0464,227.0,0.85,0.968,actual,meter_gateway
R0000151504,86,2026-01-04 02:00:00,0.0566,224.48,1.03,1.0,actual,meter_gateway
R0000151505,86,2026-01-04 02:15:00,0.0452,227.82,0.96,0.944,actual,meter_gateway
R0000151506,86,2026-01-04 02:30:00,0.0498,232.56,0.88,0.938,actual,meter_gateway
R0000151507,86,2026-01-04 02:45:00,0.0347,229.73,0.64,0.937,actual,meter_gateway
R0000151508,86,2026-01-04 03:00:00,0.0478,224.56,0.99,0.917,actual,meter_gateway
R0000151509,86,2026-01-04 03:15:00,0.0405,225.63,0.79,0.923,actual,meter_gateway
R0000151510,86,2026-01-04 03:30:00,0.0471,234.74,0.8,0.964,actual,meter_gateway
R0000151511,86,2026-01-04 03:45:00,0.0574,226.51,1.09,0.941,actual,meter_gateway
R0000151512,86,2026-01-04 04:00:00,0.056,229.71,1.04,0.986,actual,meter_gateway
R0000151513,86,2026-01-04 04:15:00,0.0393,227.59,0.7,0.929,actual,meter_gateway
R0000151514,86,2026-01-04 04:30:00,0.0452,225.38,0.9,0.889,actual,meter_gateway
R0000151515,86,2026-01-04 04:45:00,0.0446,229.59,0.84,0.935,actual,meter_gateway
R0000151516,86,2026-01-04 05:00:00,0.0358,231.48,0.61,0.981,actual,meter_gateway
R0000151517,86,2026-01-04 05:15:00,0.0487,227.69,0.95,0.912,actual,meter_gateway
R0000151518,86,2026-01-04 05:30:00,0.0484,231.85,0.87,0.945,actual,meter_gateway
R0000151519,86,2026-01-04 05:45:00,0.0527,231.39,0.9,0.955,actual,meter_gateway
R0000151520,86,2026-01-04 06:00:00,0.0508,227.67,0.94,0.989,manual_estimate,manual_correction
R0000151521,86,2026-01-04 06:15:00,0.0994,230.71,1.97,0.863,estimated,legacy_import
R0000151522,86,2026-01-04 06:30:00,0.1979,234.66,3.79,0.904,actual,meter_gateway
R0000151523,86,2026-01-04 06:45:00,0.2222,228.47,4.51,0.937,actual,meter_gateway
R0000151524,86,2026-01-04 07:00:00,0.2568,230.88,4.47,0.98,actual,meter_gateway
R0000151525,86,2026-01-04 07:15:00,0.3766,227.62,6.48,0.985,actual,meter_gateway
R0000151526,86,2026-01-04 07:30:00,0.4128,227.98,6.93,0.956,estimated,legacy_import
R0000151527,86,2026-01-04 07:45:00,0.4432,225.91,8.57,0.919,estimated,legacy_import
R0000151528,86,2026-01-04 08:00:00,0.5361,235.17,9.81,0.936,actual,meter_gateway
R0000151529,86,2026-01-04 08:15:00,0.6252,231.91,11.53,0.943,actual,meter_gateway
R0000151530,86,2026-01-04 08:30:00,0.6772,233.45,11.85,0.96,actual,meter_gateway
R0000151531,86,2026-01-04 08:45:00,0.8684,224.55,16.61,0.958,actual,meter_gateway
R0000151532,86,2026-01-04 09:00:00,0.6491,238.71,12.05,0.925,actual,meter_gateway
R0000151533,86,2026-01-04 09:15:00,0.7836,228.61,15.82,0.946,actual,meter_gateway
R0000151534,86,2026-01-04 09:30:00,0.948,228.78,17.66,0.974,actual,meter_gateway
R0000151535,86,2026-01-04 09:45:00,0.8285,224.34,14.94,1.08,actual,meter_gateway
R0000151536,86,2026-01-04 10:00:00,1.0511,225.58,21.43,0.915,actual,meter_gateway
R0000151537,86,2026-01-04 10:15:00,1.0283,227.4,18.01,0.939,actual,meter_gateway
R0000151538,86,2026-01-04 10:30:00,0.9109,234.6,16.69,0.956,actual,meter_gateway
R0000151539,86,2026-01-04 10:45:00,0.8532,232.87,14.56,0.934,actual,meter_gateway
R0000151540,86,2026-01-04 11:00:00,1.0724,231.19,20.41,0.952,actual,meter_gateway
R0000151541,86,2026-01-04 11:15:00,1.2508,230.7,22.33,0.933,actual,meter_gateway
R0000151542,86,2026-01-04 11:30:00,0.9768,220.04,20.95,0.902,estimated,legacy_import
R0000151543,86,2026-01-04 11:45:00,1.1781,231.52,21.48,0.922,actual,meter_gateway
R0000151544,86,2026-01-04 12:00:00,1.3629,230.37,25.86,0.935,actual,meter_gateway
R0000151545,86,2026-01-04 12:15:00,1.1216,228.43,18.35,0.993,manual_estimate,manual_correction
R0000151546,86,2026-01-04 12:30:00,0.9475,224.97,17.85,0.939,actual,meter_gateway
R0000151547,86,2026-01-04 12:45:00,1.0135,227.13,19.06,0.92,actual,meter_gateway
R0000151548,86,2026-01-04 13:00:00,1.0765,227.28,20.07,0.965,actual,meter_gateway
R0000151549,86,2026-01-04 13:15:00,0.8719,237.29,16.2,0.947,estimated,legacy_import
R0000151550,86,2026-01-04 13:30:00,0.9819,227.55,19.25,0.974,actual,meter_gateway
R0000151551,86,2026-01-04 13:45:00,0.9419,226.55,17.41,0.956,actual,meter_gateway
R0000151552,86,2026-01-04 14:00:00,0.725,229.48,13.68,0.921,actual,meter_gateway
R0000151553,86,2026-01-04 14:15:00,0.9399,226.59,18.12,0.922,actual,meter_gateway
R0000151554,86,2026-01-04 14:30:00,0.8347,229.23,14.6,0.977,actual,meter_gateway
R0000151555,86,2026-01-04 14:45:00,0.6941,229.1,13.46,0.942,actual,meter_gateway
R0000151556,86,2026-01-04 15:00:00,0.7144,224.89,13.54,0.927,actual,meter_gateway
R0000151557,86,2026-01-04 15:15:00,0.769,220.07,15.01,0.912,actual,meter_gateway
R0000151558,86,2026-01-04 15:30:00,0.768,228.42,15.15,0.914,actual,meter_gateway
R0000151559,86,2026-01-04 15:45:00,0.6045,234.39,11.02,0.958,actual,meter_gateway
R0000151560,86,2026-01-04 16:00:00,0.7088,231.16,14.17,0.904,actual,meter_gateway
R0000151561,86,2026-01-04 16:15:00,0.4983,232.38,8.88,0.964,actual,meter_gateway
R0000151562,86,2026-01-04 16:30:00,0.3956,231.3,7.08,0.957,actual,meter_gateway
R0000151563,86,2026-01-04 16:45:00,0.3872,224.52,7.4,0.918,actual,meter_gateway
R0000151564,86,2026-01-04 17:00:00,0.3535,235.48,5.99,0.975,estimated,legacy_import
R0000151565,86,2026-01-04 17:15:00,0.207,226.22,4.17,0.882,actual,meter_gateway
R0000151566,86,2026-01-04 17:30:00,0.2067,236.58,3.67,0.967,estimated,legacy_import
R0000151567,86,2026-01-04 17:45:00,0.0877,226.42,1.52,0.961,actual,meter_gateway
R0000151568,86,2026-01-04 18:00:00,0.041,238.43,0.76,0.906,actual,meter_gateway
R0000151569,86,2026-01-04 18:15:00,0.0533,221.9,0.99,0.95,actual,meter_gateway
R0000151570,86,2026-01-04 18:30:00,0.0402,230.2,0.65,0.964,actual,meter_gateway
R0000151571,86,2026-01-04 18:45:00,0.0384,224.82,0.77,0.921,actual,meter_gateway
R0000151572,86,2026-01-04 19:00:00,0.047,232.37,0.84,0.93,actual,meter_gateway
R0000151573,86,2026-01-04 19:15:00,0.0466,231.93,0.85,0.909,actual,meter_gateway
R0000151574,86,2026-01-04 19:30:00,0.0406,235.05,0.8,0.943,actual,meter_gateway
R0000151575,86,2026-01-04 19:45:00,0.0562,228.69,1.04,0.941,actual,meter_gateway
R0000151576,86,2026-01-04 20:00:00,0.0406,224.01,0.81,0.929,actual,meter_gateway
R0000151577,86,2026-01-04 20:15:00,0.043,230.34,0.78,0.904,actual,meter_gateway
R0000151578,86,2026-01-04 20:30:00,0.0567,231.04,1.07,0.91,actual,meter_gateway
R0000151579,86,2026-01-04 20:45:00,0.0404,222.24,0.8,0.874,actual,meter_gateway
R0000151580,86,2026-01-04 21:00:00,0.0505,227.06,0.93,0.941,actual,meter_gateway
R0000151581,86,2026-01-04 21:15:00,0.0414,229.24,0.74,0.952,actual,meter_gateway
R0000151582,86,2026-01-04 21:30:00,0.0494,230.65,0.9,0.946,actual,meter_gateway
R0000151583,86,2026-01-04 21:45:00,0.0481,226.21,0.92,0.986,actual,meter_gateway
R0000151584,86,2026-01-04 22:00:00,0.0492,223.5,0.9,0.922,actual,meter_gateway
R0000151585,86,2026-01-04 22:15:00,0.0427,225.79,0.9,0.923,actual,meter_gateway
R0000151586,86,2026-01-04 22:30:00,0.0445,226.25,0.85,0.976,actual,meter_gateway
R0000151587,86,2026-01-04 22:45:00,0.0432,226.25,0.75,0.97,actual,meter_gateway
R0000151588,86,2026-01-04 23:00:00,0.0458,223.73,0.82,0.946,actual,meter_gateway
R0000151589,86,2026-01-04 23:30:00,0.053,230.0,1.09,0.898,actual,meter_gateway
R0000151590,86,2026-01-04 23:45:00,0.0442,230.24,0.79,0.925,actual,meter_gateway
R0000151591,87,2026-01-04 00:00:00,0.0372,235.85,0.65,0.922,actual,meter_gateway
R0000151592,87,2026-01-04 00:15:00,0.0367,226.03,0.65,1.0,actual,meter_gateway
R0000151593,87,2026-01-04 00:30:00,0.0348,225.01,0.66,0.994,actual,meter_gateway
R0000151594,87,2026-01-04 00:45:00,0.0329,232.66,0.6,0.956,actual,meter_gateway
R0000151595,87,2026-01-04 01:00:00,0.0334,237.92,0.6,0.906,actual,meter_gateway
R0000151596,87,2026-01-04 01:15:00,0.0349,225.67,0.64,0.958,actual,meter_gateway
R0000151597,87,2026-01-04 01:30:00,0.0392,232.46,0.75,0.929,actual,meter_gateway
R0000151598,87,2026-01-04 01:45:00,0.0351,226.34,0.59,0.999,actual,meter_gateway
R0000151599,87,2026-01-04 02:00:00,0.0384,228.23,0.72,0.895,actual,meter_gateway
R0000151600,87,2026-01-04 02:15:00,0.0356,228.13,0.65,0.94,actual,meter_gateway
R0000151601,87,2026-01-04 02:30:00,0.0381,226.81,0.68,0.96,actual,meter_gateway
R0000151602,87,2026-01-04 02:45:00,0.0375,227.63,0.67,0.933,actual,meter_gateway
R0000151603,87,2026-01-04 03:00:00,0.0395,233.7,0.69,0.958,actual,meter_gateway
R0000151604,87,2026-01-04 03:15:00,0.0373,233.75,0.66,0.951,actual,meter_gateway
R0000151605,87,2026-01-04 03:30:00,0.037,225.0,0.66,0.952,actual,meter_gateway
R0000151606,87,2026-01-04 03:45:00,0.0392,229.51,0.66,0.961,actual,meter_gateway
R0000151607,87,2026-01-04 04:00:00,0.0335,231.55,0.62,0.931,actual,meter_gateway
R0000151608,87,2026-01-04 04:15:00,0.0419,231.71,0.84,0.925,actual,meter_gateway
R0000151609,87,2026-01-04 04:30:00,0.0416,235.07,0.68,0.978,actual,meter_gateway
R0000151610,87,2026-01-04 04:45:00,0.0446,223.77,0.71,0.983,actual,meter_gateway
R0000151611,87,2026-01-04 05:00:00,0.0375,229.69,0.72,0.881,actual,meter_gateway
R0000151612,87,2026-01-04 05:15:00,0.0396,231.46,0.64,0.949,actual,meter_gateway
R0000151613,87,2026-01-04 05:30:00,0.0357,228.35,0.62,0.908,actual,meter_gateway
R0000151614,87,2026-01-04 05:45:00,0.0334,230.84,0.63,0.977,actual,meter_gateway
R0000151615,87,2026-01-04 06:00:00,0.0366,234.68,0.69,0.907,actual,meter_gateway
R0000151616,87,2026-01-04 06:15:00,0.0832,226.8,1.57,0.915,actual,meter_gateway
R0000151617,87,2026-01-04 06:30:00,0.1273,232.58,2.51,0.922,actual,meter_gateway
R0000151618,87,2026-01-04 06:45:00,0.1964,223.96,3.66,0.92,actual,meter_gateway
R0000151619,87,2026-01-04 07:00:00,0.2081,228.74,3.62,0.945,actual,meter_gateway
R0000151620,87,2026-01-04 07:15:00,0.3209,234.75,5.65,0.967,actual,meter_gateway
R0000151621,87,2026-01-04 07:30:00,0.3078,223.62,6.04,0.933,actual,meter_gateway
R0000151622,87,2026-01-04 07:45:00,0.3839,228.36,7.11,0.927,actual,meter_gateway
R0000151623,87,2026-01-04 08:00:00,0.4297,233.85,7.74,0.935,actual,meter_gateway
R0000151624,87,2026-01-04 08:15:00,0.4883,234.76,8.59,0.968,actual,meter_gateway
R0000151625,87,2026-01-04 08:30:00,0.5275,229.7,9.76,0.907,actual,meter_gateway
R0000151626,87,2026-01-04 08:45:00,0.5538,229.58,9.65,0.949,actual,meter_gateway
R0000151627,87,2026-01-04 09:00:00,0.5934,228.81,10.13,0.976,actual,meter_gateway
R0000151628,87,2026-01-04 09:15:00,0.6141,230.35,11.38,0.94,actual,meter_gateway
R0000151629,87,2026-01-04 09:30:00,0.6743,228.13,12.55,0.989,actual,meter_gateway
R0000151630,87,2026-01-04 09:45:00,0.7361,230.27,12.76,0.991,actual,meter_gateway
R0000151631,87,2026-01-04 10:00:00,0.7568,226.89,14.27,0.901,actual,meter_gateway
R0000151632,87,2026-01-04 10:15:00,0.8073,230.11,16.36,0.942,actual,meter_gateway
R0000151633,87,2026-01-04 10:30:00,0.8958,233.26,15.08,0.945,actual,meter_gateway
R0000151634,87,2026-01-04 10:45:00,0.708,232.56,11.64,0.999,actual,meter_gateway
R0000151635,87,2026-01-04 11:00:00,0.7611,227.84,14.06,0.919,actual,meter_gateway
R0000151636,87,2026-01-04 11:15:00,0.7812,232.08,13.53,0.944,actual,meter_gateway
R0000151637,87,2026-01-04 11:30:00,0.778,228.54,13.48,0.946,actual,meter_gateway
R0000151638,87,2026-01-04 11:45:00,0.9395,229.85,18.28,0.94,actual,meter_gateway
R0000151639,87,2026-01-04 12:00:00,0.8097,222.3,14.28,0.977,actual,meter_gateway
R0000151640,87,2026-01-04 12:15:00,0.8802,234.84,17.53,0.923,actual,meter_gateway
R0000151641,87,2026-01-04 12:30:00,0.8612,230.36,14.68,0.999,estimated,legacy_import
R0000151642,87,2026-01-04 12:45:00,0.855,227.0,15.66,0.962,actual,meter_gateway
R0000151643,87,2026-01-04 13:00:00,0.8201,228.06,16.79,0.952,actual,meter_gateway
R0000151644,87,2026-01-04 13:15:00,0.7863,230.82,13.99,0.984,actual,meter_gateway
R0000151645,87,2026-01-04 13:30:00,0.7957,231.37,15.2,0.919,actual,meter_gateway
R0000151646,87,2026-01-04 13:45:00,0.7663,232.34,13.89,0.95,actual,meter_gateway
R0000151647,87,2026-01-04 14:00:00,0.7436,229.39,13.95,0.922,actual,meter_gateway
R0000151648,87,2026-01-04 14:15:00,0.6661,229.04,10.44,0.966,actual,meter_gateway
R0000151649,87,2026-01-04 14:30:00,0.6732,227.54,13.06,0.995,actual,meter_gateway
R0000151650,87,2026-01-04 14:45:00,0.5681,229.12,9.5,0.922,estimated,legacy_import
R0000151651,87,2026-01-04 15:00:00,0.6933,234.12,13.25,0.971,actual,meter_gateway
R0000151652,87,2026-01-04 15:15:00,0.5597,221.65,11.12,0.92,actual,meter_gateway
R0000151653,87,2026-01-04 15:30:00,0.4918,232.18,8.83,0.951,actual,meter_gateway
R0000151654,87,2026-01-04 15:45:00,0.5094,228.86,9.97,0.931,actual,meter_gateway
R0000151655,87,2026-01-04 16:00:00,0.3992,225.94,7.98,1.0,actual,meter_gateway
R0000151656,87,2026-01-04 16:15:00,0.379,228.3,7.04,0.944,actual,meter_gateway
R0000151657,87,2026-01-04 16:30:00,0.2915,227.31,5.62,0.933,actual,meter_gateway
R0000151658,87,2026-01-04 16:45:00,0.2621,225.23,5.01,0.92,actual,meter_gateway
R0000151659,87,2026-01-04 17:00:00,0.2214,231.03,4.46,0.935,actual,meter_gateway
R0000151660,87,2026-01-04 17:15:00,0.1893,233.0,3.27,0.957,actual,meter_gateway
R0000151661,87,2026-01-04 17:30:00,0.1387,234.29,2.51,0.898,actual,meter_gateway
R0000151662,87,2026-01-04 17:45:00,0.0871,234.07,1.65,0.907,actual,meter_gateway
R0000151663,87,2026-01-04 18:00:00,0.0405,231.63,0.75,0.984,actual,meter_gateway
R0000151664,87,2026-01-04 18:15:00,0.0347,228.78,0.6,0.939,actual,meter_gateway
R0000151665,87,2026-01-04 18:30:00,0.036,227.36,0.71,0.897,actual,meter_gateway
R0000151666,87,2026-01-04 18:45:00,0.0351,226.55,0.63,0.967,actual,meter_gateway
R0000151667,87,2026-01-04 19:00:00,0.0357,226.98,0.65,0.926,actual,meter_gateway
R0000151668,87,2026-01-04 19:15:00,0.0379,232.91,0.73,0.95,actual,meter_gateway
R0000151669,UNK_20260104_019,2026-01-04 19:30:00,0.0318,229.78,0.57,0.915,actual,meter_gateway
R0000151670,87,2026-01-04 19:45:00,0.0367,227.95,0.72,0.97,actual,meter_gateway
R0000151671,87,2026-01-04 20:00:00,0.0375,228.02,0.74,0.949,actual,meter_gateway
R0000151672,87,2026-01-04 20:15:00,0.0354,234.06,0.72,0.88,actual,meter_gateway
R0000151673,87,2026-01-04 20:30:00,0.0383,229.78,0.73,0.917,actual,meter_gateway
R0000151674,87,2026-01-04 20:45:00,0.0356,228.75,0.64,1.0,actual,meter_gateway
R0000151675,87,2026-01-04 21:00:00,0.0329,231.37,0.58,0.932,actual,meter_gateway
R0000151676,87,2026-01-04 21:15:00,0.0337,230.38,0.63,0.948,actual,meter_gateway
R0000151677,87,2026-01-04 21:30:00,0.0274,233.94,0.5,0.996,actual,meter_gateway
R0000151678,87,2026-01-04 21:45:00,0.0351,233.12,0.66,0.935,actual,meter_gateway
R0000151679,87,2026-01-04 22:00:00,0.0391,233.42,0.62,0.934,actual,meter_gateway
R0000151680,87,2026-01-04 22:15:00,0.033,230.35,0.61,0.953,actual,meter_gateway
R0000151681,87,2026-01-04 22:30:00,0.0406,224.99,0.85,0.895,actual,meter_gateway
R0000151682,87,2026-01-04 22:45:00,0.037,231.27,0.72,0.909,actual,meter_gateway
R0000151683,87,2026-01-04 23:00:00,0.0379,229.38,0.65,0.944,actual,meter_gateway
R0000151684,87,2026-01-04 23:15:00,0.0392,228.12,0.73,0.906,actual,meter_gateway
R0000151685,87,2026-01-04 23:30:00,0.0401,230.19,0.81,0.911,actual,meter_gateway
R0000151686,87,2026-01-04 23:45:00,0.0393,234.51,0.78,0.956,actual,meter_gateway
R0000151687,88,2026-01-04 00:00:00,0.2307,235.18,3.94,1.0,actual,meter_gateway
R0000151688,88,2026-01-04 00:15:00,0.2055,235.62,3.79,0.899,actual,meter_gateway
R0000151689,88,2026-01-04 00:30:00,0.176,233.12,3.22,0.923,estimated,legacy_import
R0000151690,88,2026-01-04 00:45:00,0.186,222.51,3.48,0.902,actual,meter_gateway
R0000151691,88,2026-01-04 01:00:00,0.1748,230.7,3.39,0.953,estimated,legacy_import
R0000151692,88,2026-01-04 01:15:00,0.2411,224.66,4.62,0.953,actual,meter_gateway
R0000151693,88,2026-01-04 01:30:00,0.2388,227.19,4.1,0.982,actual,meter_gateway
R0000151694,88,2026-01-04 01:45:00,0.1863,231.24,3.03,0.997,actual,meter_gateway
R0000151695,88,2026-01-04 02:00:00,0.2195,229.66,4.21,0.912,actual,meter_gateway
R0000151696,88,2026-01-04 02:15:00,0.2504,235.72,5.2,0.924,actual,meter_gateway
R0000151697,88,2026-01-04 02:30:00,0.2024,233.37,3.77,0.917,actual,meter_gateway
R0000151698,88,2026-01-04 02:45:00,0.2415,232.47,4.76,0.93,actual,meter_gateway
R0000151699,88,2026-01-04 03:00:00,0.1886,230.53,3.54,0.906,actual,meter_gateway
R0000151700,88,2026-01-04 03:15:00,0.2325,228.51,4.5,0.937,actual,meter_gateway
R0000151701,88,2026-01-04 03:30:00,0.1886,233.88,3.79,0.871,actual,meter_gateway
R0000151702,88,2026-01-04 03:45:00,0.2054,231.61,3.62,0.97,actual,meter_gateway
R0000151703,88,2026-01-04 04:00:00,0.2343,230.44,4.69,0.9,actual,meter_gateway
R0000151704,88,2026-01-04 04:15:00,0.2021,226.54,4.07,0.925,actual,meter_gateway
R0000151705,88,2026-01-04 04:30:00,0.2076,227.58,3.92,0.891,actual,meter_gateway
R0000151706,88,2026-01-04 04:45:00,0.2594,227.11,4.4,0.965,actual,meter_gateway
R0000151707,88,2026-01-04 05:00:00,0.1954,225.01,3.89,0.938,actual,meter_gateway
R0000151708,88,2026-01-04 05:15:00,0.2025,232.01,3.41,0.943,actual,meter_gateway
R0000151709,88,2026-01-04 05:30:00,0.2065,230.0,3.82,0.933,actual,meter_gateway
R0000151710,88,2026-01-04 05:45:00,0.1845,236.7,3.26,0.968,actual,meter_gateway
R0000151711,88,2026-01-04 06:00:00,0.225,233.01,4.48,0.879,actual,meter_gateway
R0000151712,88,2026-01-04 06:15:00,0.1871,235.41,3.29,0.918,estimated,legacy_import
R0000151713,88,2026-01-04 06:30:00,0.1715,239.37,3.14,0.902,actual,meter_gateway
R0000151714,88,2026-01-04 06:45:00,0.2056,227.87,3.46,0.963,actual,meter_gateway
R0000151715,88,2026-01-04 07:00:00,0.2413,230.25,5.14,0.929,actual,meter_gateway
R0000151716,88,2026-01-04 07:15:00,0.1575,229.97,2.96,0.918,actual,meter_gateway
R0000151717,88,2026-01-04 07:30:00,0.2225,229.9,3.77,0.927,actual,meter_gateway
R0000151718,88,2026-01-04 07:45:00,0.2445,230.02,4.59,0.903,actual,meter_gateway
R0000151719,88,2026-01-04 08:00:00,0.2117,232.41,3.76,0.915,actual,meter_gateway
R0000151720,88,2026-01-04 08:15:00,0.2447,233.08,4.68,0.922,actual,meter_gateway
R0000151721,88,2026-01-04 08:30:00,0.2834,231.02,4.8,1.0,actual,meter_gateway
R0000151722,88,2026-01-04 08:45:00,0.186,227.84,3.36,0.912,actual,meter_gateway
R0000151723,88,2026-01-04 09:00:00,0.2086,234.22,3.65,0.949,actual,meter_gateway
R0000151724,88,2026-01-04 09:15:00,0.2413,232.29,3.95,0.973,actual,meter_gateway
R0000151725,88,2026-01-04 09:30:00,0.2262,228.12,4.31,0.879,actual,meter_gateway
R0000151726,88,2026-01-04 09:45:00,0.2098,235.43,3.52,0.961,actual,meter_gateway
R0000151727,88,2026-01-04 10:00:00,0.4031,228.11,6.97,0.983,estimated,legacy_import
R0000151728,88,2026-01-04 10:15:00,0.4778,226.17,8.58,0.956,actual,meter_gateway
R0000151729,88,2026-01-04 10:30:00,0.5294,236.0,9.87,0.957,actual,meter_gateway
R0000151730,88,2026-01-04 10:45:00,0.4989,228.09,9.09,0.98,estimated,legacy_import
R0000151731,88,2026-01-04 11:00:00,0.4505,229.52,9.07,0.897,actual,meter_gateway
R0000151732,88,2026-01-04 11:15:00,0.4335,227.42,7.72,0.962,actual,meter_gateway
R0000151733,88,2026-01-04 11:30:00,0.48,227.47,7.92,0.99,actual,meter_gateway
R0000151734,88,2026-01-04 11:45:00,0.3917,227.47,7.44,0.908,actual,meter_gateway
R0000151735,88,2026-01-04 12:00:00,0.5314,224.34,9.13,0.941,actual,meter_gateway
R0000151736,88,2026-01-04 12:15:00,0.3866,231.8,7.46,0.967,actual,meter_gateway
R0000151737,88,2026-01-04 12:30:00,0.5775,233.85,9.48,0.996,actual,meter_gateway
R0000151738,88,2026-01-04 12:45:00,0.4767,231.67,9.43,0.928,actual,meter_gateway
R0000151739,88,2026-01-04 13:00:00,0.4951,231.16,9.18,0.933,actual,meter_gateway
