reading_id,meter_id,reading_timestamp,energy_kwh,voltage,current,power_factor,reading_type,source_system
R0000288394,15,2026-01-07 00:15:00,0.205,230.13,3.54,0.957,actual,meter_gateway
R0000288395,15,2026-01-07 00:30:00,0.192,222.91,3.49,0.974,actual,meter_gateway
R0000288396,15,2026-01-07 00:45:00,0.144,226.56,2.8,0.921,actual,meter_gateway
R0000288397,15,2026-01-07 01:00:00,0.1502,231.62,3.02,0.935,actual,meter_gateway
R0000288398,15,2026-01-07 01:15:00,0.2145,229.55,4.1,0.883,actual,meter_gateway
R0000288399,15,2026-01-07 01:30:00,0.1823,225.79,3.25,1.0,estimated,legacy_import
R0000288400,15,2026-01-07 01:45:00,0.1887,231.86,3.65,0.97,actual,meter_gateway
R0000288401,15,2026-01-07 02:00:00,0.1396,230.15,2.8,0.913,actual,meter_gateway
R0000288402,15,2026-01-07 02:15:00,0.1585,226.09,3.17,0.939,actual,meter_gateway
R0000288403,15,2026-01-07 02:30:00,0.1561,231.04,2.89,0.903,actual,meter_gateway
R0000288404,15,2026-01-07 02:45:00,0.1586,228.79,2.93,0.932,actual,meter_gateway
R0000288405,15,2026-01-07 03:00:00,0.1712,229.45,3.39,0.913,actual,meter_gateway
R0000288406,15,2026-01-07 03:15:00,0.1852,229.76,3.07,0.985,actual,meter_gateway
R0000288407,15,2026-01-07 03:30:00,0.1625,234.78,2.9,0.923,actual,meter_gateway
R0000288408,15,2026-01-07 03:45:00,0.1707,226.88,2.94,0.951,actual,meter_gateway
R0000288409,15,2026-01-07 04:00:00,0.1606,228.07,2.73,0.987,actual,meter_gateway
R0000288410,15,2026-01-07 04:15:00,0.1716,229.97,2.79,0.955,actual,meter_gateway
R0000288411,15,2026-01-07 04:30:00,0.1609,224.77,3.1,0.937,actual,meter_gateway
R0000288412,15,2026-01-07 04:45:00,0.2116,227.92,3.79,1.0,actual,meter_gateway
R0000288413,15,2026-01-07 05:00:00,0.1898,229.44,3.48,0.913,actual,meter_gateway
R0000288414,15,2026-01-07 05:15:00,0.2077,225.04,3.63,0.987,actual,meter_gateway
R0000288415,15,2026-01-07 05:30:00,0.2536,225.65,5.16,0.938,actual,meter_gateway
R0000288416,15,2026-01-07 05:45:00,0.2501,227.34,4.74,0.913,actual,meter_gateway
R0000288417,15,2026-01-07 06:00:00,0.2832,230.92,4.85,0.946,actual,meter_gateway
R0000288418,15,2026-01-07 06:15:00,0.2284,229.62,4.39,0.975,actual,meter_gateway
R0000288419,15,2026-01-07 06:30:00,0.2572,232.47,4.43,0.888,actual,meter_gateway
R0000288420,15,2026-01-07 06:45:00,0.2679,234.2,4.64,0.971,actual,meter_gateway
R0000288421,15,2026-01-07 07:00:00,0.3055,229.59,6.17,0.862,actual,meter_gateway
R0000288422,15,2026-01-07 07:15:00,0.2337,233.45,4.01,1.0,actual,meter_gateway
R0000288423,15,2026-01-07 07:30:00,0.1865,234.02,3.28,0.948,actual,meter_gateway
R0000288424,15,2026-01-07 07:45:00,0.2222,228.08,4.38,0.925,actual,meter_gateway
R0000288425,15,2026-01-07 08:00:00,0.2659,234.26,4.72,0.939,actual,meter_gateway
R0000288426,15,2026-01-07 08:15:00,0.3149,227.8,5.86,0.932,actual,meter_gateway
R0000288427,15,2026-01-07 08:30:00,0.2791,229.5,5.05,0.875,estimated,legacy_import
R0000288428,15,2026-01-07 08:45:00,0.274,230.02,5.04,0.951,estimated,legacy_import
R0000288429,15,2026-01-07 09:00:00,0.2632,231.83,4.6,0.929,actual,meter_gateway
R0000288430,15,2026-01-07 09:15:00,0.2719,227.08,5.53,0.946,actual,meter_gateway
R0000288431,15,2026-01-07 09:30:00,0.2741,237.22,5.15,0.897,actual,meter_gateway
R0000288432,15,2026-01-07 09:45:00,0.193,230.38,3.4,0.975,actual,meter_gateway
R0000288433,15,2026-01-07 10:00:00,0.2399,228.42,4.47,0.954,actual,meter_gateway
R0000288434,15,2026-01-07 10:15:00,0.2131,230.12,3.92,0.937,actual,meter_gateway
R0000288435,15,2026-01-07 10:30:00,0.2719,224.58,5.31,0.934,actual,meter_gateway
R0000288436,15,2026-01-07 10:45:00,0.2201,222.11,3.77,0.973,actual,meter_gateway
R0000288437,15,2026-01-07 11:00:00,0.2363,235.85,4.39,0.939,actual,meter_gateway
R0000288438,15,2026-01-07 11:15:00,0.2268,231.37,4.12,0.92,estimated,legacy_import
R0000288439,15,2026-01-07 11:30:00,0.2225,230.74,4.2,0.924,estimated,legacy_import
R0000288440,15,2026-01-07 11:45:00,0.2299,233.07,4.28,0.976,actual,meter_gateway
R0000288441,15,2026-01-07 12:00:00,0.2282,233.29,4.34,0.956,actual,meter_gateway
R0000288442,15,2026-01-07 12:15:00,0.1929,231.03,3.78,0.938,actual,meter_gateway
R0000288443,15,2026-01-07 12:30:00,0.1934,232.06,3.48,0.912,actual,meter_gateway
R0000288444,15,2026-01-07 13:00:00,0.2326,233.29,4.23,0.904,actual,meter_gateway
R0000288445,15,2026-01-07 13:15:00,0.2336,227.66,4.27,0.914,actual,meter_gateway
R0000288446,15,2026-01-07 13:30:00,0.2226,232.56,4.47,0.937,actual,meter_gateway
R0000288447,15,2026-01-07 13:45:00,0.2242,227.2,3.97,0.976,actual,meter_gateway
R0000288448,15,2026-01-07 14:00:00,0.2354,232.89,4.18,0.964,estimated,legacy_import
R0000288449,15,2026-01-07 14:15:00,0.2226,228.07,4.39,0.923,estimated,legacy_import
R0000288450,15,2026-01-07 14:30:00,0.2327,235.96,3.85,0.987,actual,meter_gateway
R0000288451,15,2026-01-07 14:45:00,0.2824,228.26,5.47,0.955,actual,meter_gateway
R0000288452,15,2026-01-07 15:00:00,0.2217,231.83,4.03,0.915,actual,meter_gateway
R0000288453,15,2026-01-07 15:15:00,0.2003,234.2,3.44,0.98,actual,meter_gateway
R0000288454,15,2026-01-07 15:30:00,0.2443,225.96,4.86,0.928,actual,meter_gateway
R0000288455,15,2026-01-07 15:45:00,0.2223,230.69,4.27,0.933,actual,meter_gateway
R0000288456,15,2026-01-07 16:00:00,0.2462,227.24,4.73,0.923,actual,meter_gateway
R0000288457,15,2026-01-07 16:15:00,0.2309,226.67,4.37,0.904,actual,meter_gateway
R0000288458,15,2026-01-07 16:30:00,0.2159,231.31,4.32,0.928,actual,meter_gateway
R0000288459,15,2026-01-07 16:45:00,0.2892,230.03,5.48,0.927,actual,meter_gateway
R0000288460,15,2026-01-07 17:00:00,0.2747,231.66,5.03,0.921,actual,meter_gateway
R0000288461,15,2026-01-07 17:15:00,0.2673,232.45,5.11,0.929,actual,meter_gateway
R0000288462,15,2026-01-07 17:30:00,0.2962,230.78,5.32,0.957,actual,meter_gateway
R0000288463,15,2026-01-07 17:45:00,0.307,222.8,5.73,1.0,estimated,legacy_import
R0000288464,15,2026-01-07 18:00:00,0.3905,233.66,7.26,0.934,actual,meter_gateway
R0000288465,15,2026-01-07 18:15:00,0.3797,228.08,6.12,0.923,estimated,legacy_import
R0000288466,15,2026-01-07 18:30:00,0.3269,235.34,5.74,0.928,actual,meter_gateway
R0000288467,15,2026-01-07 18:45:00,0.3355,229.94,6.35,0.967,estimated,legacy_import
R0000288468,15,2026-01-07 19:00:00,0.3247,232.86,6.18,0.919,actual,meter_gateway
R0000288469,15,2026-01-07 19:15:00,0.3843,231.68,6.72,0.88,actual,meter_gateway
R0000288470,15,2026-01-07 19:30:00,0.286,228.13,5.22,0.922,actual,meter_gateway
R0000288471,15,2026-01-07 19:45:00,0.2452,235.07,4.67,0.896,actual,meter_gateway
R0000288472,15,2026-01-07 20:00:00,0.3346,232.6,6.11,0.926,actual,meter_gateway
R0000288473,15,2026-01-07 20:15:00,0.3987,229.12,7.41,0.927,actual,meter_gateway
R0000288474,15,2026-01-07 20:30:00,0.2578,228.69,4.97,0.965,actual,meter_gateway
R0000288475,15,2026-01-07 20:45:00,0.3156,224.28,5.91,0.981,actual,meter_gateway
R0000288476,15,2026-01-07 21:00:00,0.3379,231.68,6.92,0.907,actual,meter_gateway
R0000288477,15,2026-01-07 21:15:00,0.2972,225.75,5.57,0.951,estimated,legacy_import
R0000288478,15,2026-01-07 21:30:00,0.2912,227.05,6.32,0.866,actual,meter_gateway
R0000288479,15,2026-01-07 22:00:00,0.181,230.15,3.26,0.972,actual,meter_gateway
R0000288480,15,2026-01-07 22:15:00,0.1247,232.32,2.46,0.913,actual,meter_gateway
R0000288481,15,2026-01-07 22:30:00,0.1922,224.6,3.77,0.979,actual,meter_gateway
R0000288482,15,2026-01-07 22:45:00,0.1978,226.0,3.79,0.924,actual,meter_gateway
R0000288483,15,2026-01-07 23:00:00,0.22,227.45,4.19,0.894,actual,meter_gateway
R0000288484,15,2026-01-07 23:15:00,0.1957,233.66,3.35,0.962,actual,meter_gateway
R0000288485,15,2026-01-07 23:30:00,0.1907,232.35,3.46,0.886,actual,meter_gateway
R0000288486,15,2026-01-07 23:45:00,0.1656,229.75,3.18,0.925,actual,meter_gateway
R0000288487,16,2026-01-07 00:00:00,0.2694,232.46,4.81,0.985,actual,meter_gateway
R0000288488,16,2026-01-07 00:15:00,0.2968,231.22,5.36,0.933,actual,meter_gateway
R0000288489,16,2026-01-07 00:30:00,0.2794,230.23,5.8,0.898,actual,meter_gateway
R0000288490,16,2026-01-07 00:45:00,0.3265,227.15,6.13,0.898,actual,meter_gateway
R0000288491,16,2026-01-07 01:00:00,0.2934,226.67,5.61,0.947,actual,meter_gateway
R0000288492,16,2026-01-07 01:15:00,0.2958,230.81,5.69,0.919,actual,meter_gateway
R0000288493,16,2026-01-07 01:30:00,0.2663,228.24,5.07,0.958,actual,meter_gateway
R0000288494,16,2026-01-07 01:45:00,0.3182,227.25,6.48,0.912,actual,meter_gateway
R0000288495,16,2026-01-07 02:00:00,0.2567,231.92,4.73,0.948,actual,meter_gateway
R0000288496,16,2026-01-07 02:15:00,0.25,232.64,4.58,0.92,actual,meter_gateway
R0000288497,16,2026-01-07 02:30:00,0.286,231.68,4.84,0.973,actual,meter_gateway
R0000288498,16,2026-01-07 02:45:00,0.3131,223.14,5.62,0.962,estimated,legacy_import
R0000288499,16,2026-01-07 03:00:00,0.281,226.96,5.72,0.947,actual,meter_gateway
R0000288500,16,2026-01-07 03:15:00,0.2686,234.88,5.35,0.891,actual,meter_gateway
R0000288501,16,2026-01-07 03:30:00,0.3059,227.18,6.04,0.908,actual,meter_gateway
R0000288502,16,2026-01-07 03:45:00,0.2538,229.17,4.41,0.908,actual,meter_gateway
R0000288503,16,2026-01-07 04:00:00,0.2748,226.08,4.97,1.0,actual,meter_gateway
R0000288504,16,2026-01-07 04:15:00,0.2732,226.57,5.14,0.904,actual,meter_gateway
R0000288505,16,2026-01-07 04:30:00,0.2683,229.85,4.79,0.968,actual,meter_gateway
R0000288506,16,2026-01-07 04:45:00,0.2836,231.12,5.87,0.886,actual,meter_gateway
R0000288507,16,2026-01-07 05:00:00,0.2866,226.98,5.45,0.912,actual,meter_gateway
R0000288508,16,2026-01-07 05:15:00,0.2796,224.69,4.72,0.962,actual,meter_gateway
R0000288509,16,2026-01-07 05:30:00,0.2872,230.08,5.36,0.944,actual,meter_gateway
R0000288510,16,2026-01-07 05:45:00,0.2621,232.3,4.74,0.916,actual,meter_gateway
R0000288511,16,2026-01-07 06:00:00,0.593,228.07,10.48,0.943,estimated,legacy_import
R0000288512,16,2026-01-07 06:15:00,0.5301,225.99,9.87,0.938,actual,meter_gateway
R0000288513,16,2026-01-07 06:30:00,0.6437,230.38,11.2,0.924,actual,meter_gateway
R0000288514,16,2026-01-07 06:45:00,0.6262,226.89,10.98,0.936,actual,meter_gateway
R0000288515,16,2026-01-07 07:00:00,0.5418,230.19,9.09,0.942,estimated,legacy_import
R0000288516,16,2026-01-07 07:15:00,0.6234,232.3,11.24,0.937,actual,meter_gateway
R0000288517,16,2026-01-07 07:30:00,0.5603,233.81,10.97,0.901,actual,meter_gateway
R0000288518,16,2026-01-07 07:45:00,0.6654,227.87,12.87,0.96,actual,meter_gateway
R0000288519,16,2026-01-07 08:00:00,1.2615,227.97,25.86,0.88,estimated,legacy_import
R0000288520,16,2026-01-07 08:15:00,1.1799,229.8,20.37,0.971,estimated,legacy_import
R0000288521,16,2026-01-07 08:30:00,1.2261,230.78,26.5,0.901,actual,meter_gateway
R0000288522,16,2026-01-07 08:45:00,1.2051,230.92,21.91,0.907,actual,meter_gateway
R0000288523,16,2026-01-07 09:00:00,1.2722,231.75,23.6,0.901,actual,meter_gateway
R0000288524,16,2026-01-07 09:15:00,1.2335,229.53,23.3,0.929,actual,meter_gateway
R0000288525,16,2026-01-07 09:30:00,1.1991,224.68,24.33,0.933,estimated,legacy_import
R0000288526,16,2026-01-07 09:45:00,1.1487,231.01,21.9,0.934,actual,meter_gateway
R0000288527,16,2026-01-07 10:00:00,1.1716,232.61,20.47,0.941,actual,meter_gateway
R0000288528,16,2026-01-07 10:15:00,1.3224,229.31,23.76,0.929,actual,meter_gateway
R0000288529,16,2026-01-07 10:30:00,1.123,228.38,19.4,0.991,actual,meter_gateway
R0000288530,16,2026-01-07 10:45:00,1.0203,229.85,17.33,0.935,actual,meter_gateway
R0000288531,16,2026-01-07 11:00:00,1.3274,233.1,22.95,0.959,actual,meter_gateway
R0000288532,16,2026-01-07 11:15:00,1.1358,233.13,21.44,0.935,actual,meter_gateway
R0000288533,16,2026-01-07 11:30:00,1.1739,228.62,22.16,0.975,actual,meter_gateway
R0000288534,16,2026-01-07 11:45:00,1.2771,229.32,23.69,0.91,actual,meter_gateway
R0000288535,16,2026-01-07 12:00:00,1.2301,232.87,21.57,0.919,actual,meter_gateway
R0000288536,16,2026-01-07 12:15:00,1.2849,233.91,24.18,0.922,actual,meter_gateway
R0000288537,16,2026-01-07 12:30:00,1.1638,234.64,22.09,0.944,actual,meter_gateway
R0000288538,16,2026-01-07 12:45:00,1.26,229.9,22.48,0.945,actual,meter_gateway
R0000288539,16,2026-01-07 13:00:00,1.3031,225.71,24.91,0.923,actual,meter_gateway
R0000288540,16,2026-01-07 13:15:00,1.2005,230.72,25.32,0.902,actual,meter_gateway
R0000288541,16,2026-01-07 13:30:00,1.0741,223.93,19.99,0.933,actual,meter_gateway
R0000288542,16,2026-01-07 13:45:00,1.102,231.13,21.07,0.956,estimated,legacy_import
R0000288543,16,2026-01-07 14:00:00,1.0449,225.77,18.93,0.968,actual,meter_gateway
R0000288544,16,2026-01-07 14:15:00,1.2809,229.49,21.54,1.0,actual,meter_gateway
R0000288545,16,2026-01-07 14:30:00,1.1445,231.53,21.64,0.965,actual,meter_gateway
R0000288546,16,2026-01-07 14:45:00,1.4056,229.63,29.09,0.876,actual,meter_gateway
R0000288547,16,2026-01-07 15:00:00,1.1625,227.91,21.84,0.904,actual,meter_gateway
R0000288548,16,2026-01-07 15:15:00,1.2977,225.08,26.16,0.919,actual,meter_gateway
R0000288549,16,2026-01-07 15:30:00,1.1942,234.44,18.87,1.0,actual,meter_gateway
R0000288550,16,2026-01-07 15:45:00,1.269,237.8,22.11,0.945,actual,meter_gateway
R0000288551,16,2026-01-07 16:00:00,1.106,233.03,20.44,0.954,actual,meter_gateway
R0000288552,16,2026-01-07 16:15:00,1.3443,229.87,24.65,0.935,actual,meter_gateway
R0000288553,16,2026-01-07 16:30:00,1.179,226.99,22.21,0.892,actual,meter_gateway
R0000288554,16,2026-01-07 16:45:00,1.248,226.56,24.18,0.927,actual,meter_gateway
R0000288555,16,2026-01-07 17:00:00,1.1597,229.4,22.7,0.929,actual,meter_gateway
R0000288556,16,2026-01-07 17:15:00,1.3339,231.27,23.03,0.947,actual,meter_gateway
R0000288557,16,2026-01-07 17:30:00,1.3453,229.96,25.04,0.921,actual,meter_gateway
R0000288558,16,2026-01-07 17:45:00,1.4588,231.16,24.3,0.947,actual,meter_gateway
R0000288559,16,2026-01-07 18:00:00,0.637,229.36,12.51,0.953,estimated,legacy_import
R0000288560,16,2026-01-07 18:15:00,0.6124,230.52,12.68,0.897,actual,meter_gateway
R0000288561,16,2026-01-07 18:30:00,0.5934,229.54,11.15,0.93,actual,meter_gateway
R0000288562,16,2026-01-07 18:45:00,0.6353,223.59,11.73,0.936,actual,meter_gateway
R0000288563,16,2026-01-07 19:00:00,0.5731,222.15,12.08,0.9,actual,meter_gateway
R0000288564,16,2026-01-07 19:15:00,0.5887,228.83,10.24,0.959,actual,meter_gateway
R0000288565,16,2026-01-07 19:30:00,0.7077,236.35,12.27,0.94,estimated,legacy_import
R0000288566,16,2026-01-07 19:45:00,0.6609,225.74,12.24,0.911,actual,meter_gateway
R0000288567,16,2026-01-07 20:00:00,0.3305,231.09,6.25,0.916,actual,meter_gateway
R0000288568,16,2026-01-07 20:15:00,0.3154,228.04,5.59,0.919,actual,meter_gateway
R0000288569,16,2026-01-07 20:30:00,0.2846,234.0,5.46,0.908,actual,meter_gateway
R0000288570,16,2026-01-07 20:45:00,0.2543,230.62,4.84,0.932,actual,meter_gateway
R0000288571,16,2026-01-07 21:00:00,0.3222,230.59,5.86,0.945,actual,meter_gateway
R0000288572,16,2026-01-07 21:15:00,0.2779,233.69,4.88,0.977,actual,meter_gateway
R0000288573,16,2026-01-07 21:30:00,0.307,236.76,5.67,0.938,actual,meter_gateway
R0000288574,16,2026-01-07 21:45:00,0.2678,228.34,5.41,0.871,actual,meter_gateway
R0000288575,16,2026-01-07 22:00:00,0.2281,227.89,4.33,0.948,actual,meter_gateway
R0000288576,16,2026-01-07 22:15:00,0.2861,230.1,5.09,0.969,actual,meter_gateway
R0000288577,16,2026-01-07 22:30:00,0.2738,228.49,5.03,0.945,actual,meter_gateway
R0000288578,16,2026-01-07 22:45:00,0.2794,229.29,5.67,0.927,actual,meter_gateway
R0000288579,16,2026-01-07 23:00:00,0.3066,230.11,5.35,0.956,actual,meter_gateway
R0000288580,16,2026-01-07 23:15:00,0.297,231.81,5.61,0.906,actual,meter_gateway
R0000288581,16,2026-01-07 23:30:00,0.2727,231.86,4.89,0.896,actual,meter_gateway
R0000288582,16,2026-01-07 23:45:00,0.2689,229.3,4.91,0.959,actual,meter_gateway
R0000288583,17,2026-01-07 00:00:00,0.1583,230.16,2.85,0.98,actual,meter_gateway
R0000288584,17,2026-01-07 00:15:00,0.1567,235.67,2.65,0.899,actual,meter_gateway
R0000288585,17,2026-01-07 00:30:00,0.1509,229.4,3.25,0.87,actual,meter_gateway
R0000288586,17,2026-01-07 00:45:00,0.173,224.97,3.38,0.916,actual,meter_gateway
R0000288587,17,2026-01-07 01:00:00,0.1352,230.96,2.55,0.909,actual,meter_gateway
R0000288588,17,2026-01-07 01:15:00,0.173,227.9,3.69,0.894,actual,meter_gateway
R0000288589,17,2026-01-07 01:30:00,0.1246,234.41,2.36,0.917,actual,meter_gateway
R0000288590,17,2026-01-07 01:45:00,0.1577,230.19,3.01,0.937,actual,meter_gateway
R0000288591,17,2026-01-07 02:00:00,0.1584,226.32,3.25,0.919,actual,meter_gateway
R0000288592,17,2026-01-07 02:15:00,0.1523,232.62,3.1,0.948,actual,meter_gateway
R0000288593,17,2026-01-07 02:30:00,0.151,227.95,2.55,0.983,actual,meter_gateway
R0000288594,17,2026-01-07 02:45:00,0.1448,229.89,2.65,0.926,actual,meter_gateway
R0000288595,17,2026-01-07 03:00:00,0.1433,224.35,2.68,0.946,actual,meter_gateway
R0000288596,17,2026-01-07 03:15:00,0.1262,229.27,2.32,0.921,estimated,legacy_import
R0000288597,17,2026-01-07 03:30:00,0.1532,228.2,2.91,0.934,actual,meter_gateway
R0000288598,17,2026-01-07 03:45:00,0.1499,229.63,3.01,0.916,actual,meter_gateway
R0000288599,17,2026-01-07 04:00:00,0.1541,233.94,2.93,0.942,estimated,legacy_import
R0000288600,17,2026-01-07 04:15:00,0.1405,227.55,2.52,0.986,actual,meter_gateway
R0000288601,17,2026-01-07 04:30:00,0.1549,231.76,2.78,0.933,actual,meter_gateway
R0000288602,17,2026-01-07 04:45:00,0.1498,232.18,2.7,0.936,actual,meter_gateway
R0000288603,17,2026-01-07 05:00:00,0.1459,221.7,2.89,0.936,actual,meter_gateway
R0000288604,17,2026-01-07 05:15:00,0.1395,227.95,2.66,0.941,actual,meter_gateway
R0000288605,17,2026-01-07 05:30:00,0.1519,228.57,2.72,0.997,actual,meter_gateway
R0000288606,17,2026-01-07 05:45:00,0.1765,231.17,3.43,0.916,estimated,legacy_import
R0000288607,17,2026-01-07 06:00:00,0.3371,234.61,5.4,0.93,actual,meter_gateway
R0000288608,17,2026-01-07 06:15:00,0.3263,232.4,6.29,0.92,actual,meter_gateway
R0000288609,17,2026-01-07 06:30:00,0.344,231.71,6.2,0.902,actual,meter_gateway
R0000288610,17,2026-01-07 06:45:00,0.3136,232.29,5.77,0.915,actual,meter_gateway
R0000288611,17,2026-01-07 07:00:00,0.337,230.03,6.0,0.975,estimated,legacy_import
R0000288612,17,2026-01-07 07:15:00,0.2977,227.62,5.38,0.949,actual,meter_gateway
R0000288613,17,2026-01-07 07:30:00,0.3385,230.55,6.67,0.909,actual,meter_gateway
R0000288614,17,2026-01-07 07:45:00,0.3358,224.83,5.8,0.958,actual,meter_gateway
R0000288615,17,2026-01-07 08:00:00,0.767,231.85,14.27,0.943,actual,meter_gateway
R0000288616,17,2026-01-07 08:15:00,0.7637,222.72,15.08,0.894,actual,meter_gateway
R0000288617,17,2026-01-07 08:30:00,0.6766,231.34,13.7,0.925,actual,meter_gateway
R0000288618,17,2026-01-07 08:45:00,0.7469,236.71,13.28,0.937,actual,meter_gateway
R0000288619,17,2026-01-07 09:00:00,0.7471,232.2,13.38,0.964,actual,meter_gateway
R0000288620,17,2026-01-07 09:15:00,0.654,232.41,12.11,0.938,actual,meter_gateway
R0000288621,17,2026-01-07 09:30:00,0.5892,229.93,10.17,0.963,actual,meter_gateway
R0000288622,17,2026-01-07 09:45:00,0.7496,228.61,14.16,0.931,actual,meter_gateway
R0000288623,17,2026-01-07 10:00:00,0.7452,228.45,13.12,0.988,actual,meter_gateway
R0000288624,17,2026-01-07 10:15:00,0.614,229.7,10.97,0.921,actual,meter_gateway
R0000288625,17,2026-01-07 10:30:00,0.7142,225.46,13.91,0.935,actual,meter_gateway
R0000288626,17,2026-01-07 10:45:00,0.6674,231.81,12.06,0.966,actual,meter_gateway
R0000288627,17,2026-01-07 11:00:00,0.6926,228.22,12.59,0.969,estimated,legacy_import
R0000288628,17,2026-01-07 11:15:00,0.7452,225.71,14.23,0.915,actual,meter_gateway
R0000288629,17,2026-01-07 11:30:00,0.7353,232.69,13.13,0.955,actual,meter_gateway
R0000288630,17,2026-01-07 11:45:00,0.71,234.83,12.01,0.967,actual,meter_gateway
R0000288631,17,2026-01-07 12:00:00,0.6585,234.3,12.72,0.881,actual,meter_gateway
R0000288632,17,2026-01-07 12:15:00,0.7141,233.14,13.14,0.958,actual,meter_gateway
R0000288633,17,2026-01-07 12:30:00,0.6319,234.44,12.07,0.927,actual,meter_gateway
R0000288634,17,2026-01-07 12:45:00,0.6015,226.78,10.39,0.99,actual,meter_gateway
R0000288635,17,2026-01-07 13:00:00,0.6824,229.0,12.94,0.926,actual,meter_gateway
R0000288636,17,2026-01-07 13:15:00,0.7927,236.15,14.92,0.957,actual,meter_gateway
R0000288637,17,2026-01-07 13:30:00,0.6457,225.63,11.7,0.978,actual,meter_gateway
R0000288638,17,2026-01-07 13:45:00,0.7485,235.24,12.39,0.939,actual,meter_gateway
R0000288639,17,2026-01-07 14:00:00,0.7125,231.62,13.69,0.881,estimated,legacy_import
R0000288640,17,2026-01-07 14:15:00,0.6046,234.06,11.77,0.95,actual,meter_gateway
R0000288641,17,2026-01-07 14:30:00,0.6489,235.68,10.67,0.958,actual,meter_gateway
R0000288642,17,2026-01-07 14:45:00,0.6501,229.84,11.89,0.932,actual,meter_gateway
R0000288643,17,2026-01-07 15:00:00,0.682,229.05,13.14,0.96,actual,meter_gateway
R0000288644,17,2026-01-07 15:15:00,0.7136,229.58,13.0,0.925,actual,meter_gateway
R0000288645,17,2026-01-07 15:30:00,0.6577,226.41,13.02,0.916,actual,meter_gateway
R0000288646,17,2026-01-07 15:45:00,0.7424,230.4,14.65,0.967,actual,meter_gateway
R0000288647,17,2026-01-07 16:00:00,0.6284,227.27,11.75,0.955,actual,meter_gateway
R0000288648,17,2026-01-07 16:15:00,0.7408,222.93,13.65,0.94,estimated,legacy_import
R0000288649,17,2026-01-07 16:30:00,0.7028,233.82,12.73,0.946,actual,meter_gateway
R0000288650,17,2026-01-07 16:45:00,0.7318,230.2,13.84,0.925,actual,meter_gateway
R0000288651,17,2026-01-07 17:00:00,0.6898,233.06,11.95,0.975,actual,meter_gateway
R0000288652,17,2026-01-07 17:15:00,0.6691,232.8,12.2,0.916,actual,meter_gateway
R0000288653,17,2026-01-07 17:30:00,0.7222,234.75,13.4,0.933,actual,meter_gateway
R0000288654,17,2026-01-07 17:45:00,0.5839,232.43,11.44,0.89,actual,meter_gateway
R0000288655,17,2026-01-07 18:00:00,0.3411,229.2,6.01,0.926,actual,meter_gateway
R0000288656,17,2026-01-07 18:15:00,0.3487,222.28,6.32,0.943,actual,meter_gateway
R0000288657,17,2026-01-07 18:30:00,0.3297,227.77,6.51,0.888,actual,meter_gateway
R0000288658,17,2026-01-07 18:45:00,0.3339,233.15,6.11,0.908,actual,meter_gateway
R0000288659,17,2026-01-07 19:00:00,0.3471,233.04,6.25,0.942,actual,meter_gateway
R0000288660,17,2026-01-07 19:15:00,0.2899,228.21,5.19,0.953,actual,meter_gateway
R0000288661,17,2026-01-07 19:30:00,0.3014,231.46,5.08,0.99,actual,meter_gateway
R0000288662,17,2026-01-07 19:45:00,0.391,227.41,6.56,1.0,estimated,legacy_import
R0000288663,17,2026-01-07 20:00:00,0.1338,233.79,2.28,0.957,actual,meter_gateway
R0000288664,17,2026-01-07 20:15:00,0.1818,230.58,3.21,0.963,actual,meter_gateway
R0000288665,17,2026-01-07 20:30:00,0.1505,230.26,3.07,0.909,estimated,legacy_import
R0000288666,17,2026-01-07 20:45:00,0.1526,228.35,2.92,0.94,actual,meter_gateway
R0000288667,17,2026-01-07 21:00:00,0.1369,233.31,2.46,1.0,actual,meter_gateway
R0000288668,17,2026-01-07 21:15:00,0.1229,233.22,2.21,0.985,actual,meter_gateway
R0000288669,17,2026-01-07 21:30:00,0.1385,229.72,2.42,0.935,estimated,legacy_import
R0000288670,17,2026-01-07 21:45:00,0.1507,231.22,2.59,0.989,actual,meter_gateway
R0000288671,17,2026-01-07 22:00:00,0.154,227.11,2.71,0.952,actual,meter_gateway
R0000288672,17,2026-01-07 22:15:00,0.1388,229.43,2.64,0.963,actual,meter_gateway
R0000288673,17,2026-01-07 22:30:00,0.1635,225.04,2.85,0.997,actual,meter_gateway
R0000288674,17,2026-01-07 22:45:00,0.1314,233.72,2.37,0.939,actual,meter_gateway
R0000288675,17,2026-01-07 23:00:00,0.1788,227.47,3.29,0.943,actual,meter_gateway
R0000288676,17,2026-01-07 23:15:00,0.1675,230.21,3.13,0.945,actual,meter_gateway
R0000288677,17,2026-01-07 23:30:00,0.1693,232.37,2.92,0.974,actual,meter_gateway
R0000288678,17,2026-01-07 23:45:00,0.1478,234.27,2.74,0.922,estimated,legacy_import
R0000288679,18,2026-01-07 00:00:00,0.3081,222.39,6.04,0.959,actual,meter_gateway
R0000288680,18,2026-01-07 00:15:00,0.3359,230.26,6.19,0.925,actual,meter_gateway
R0000288681,18,2026-01-07 00:30:00,0.3381,223.54,6.41,0.955,actual,meter_gateway
R0000288682,18,2026-01-07 01:00:00,0.3789,222.34,6.26,0.948,actual,meter_gateway
R0000288683,18,2026-01-07 01:15:00,0.2798,230.81,5.41,0.901,actual,meter_gateway
R0000288684,18,2026-01-07 01:30:00,0.3269,236.9,5.81,0.937,actual,meter_gateway
